# Organism: H. sapiens
# Application version: 3.6.0
# Database version: 13 August 2021 00:00:00
# Network generated on: 22 July 2023
# Author: GeneMANIA (genemania.org)
# Notes: Network weight reflects the data source relevance for predicting the function of interest
Entity 1	Entity 2	Weight	Network group	Network
PPP1R14D	IYD	0.0048487782	Co-expression	Tanaka-Sasaki-2015
PPP1R14D	ZSWIM3	0.0055793542	Co-expression	Tanaka-Sasaki-2015
PPP1R14D	PRR15	0.00428908	Co-expression	Tanaka-Sasaki-2015
CLDN3	CFTR	0.010208272	Co-expression	Tanaka-Sasaki-2015
CLDN3	TINAG	0.010045112	Co-expression	Tanaka-Sasaki-2015
CLDN3	GNG4	0.007969763	Co-expression	Tanaka-Sasaki-2015
CLDN3	NOX1	0.009126051	Co-expression	Tanaka-Sasaki-2015
CLDN3	ASCL2	0.011094897	Co-expression	Tanaka-Sasaki-2015
CLDN3	LRRC2	0.0098779695	Co-expression	Tanaka-Sasaki-2015
CLDN3	NR1I2	0.0112696355	Co-expression	Tanaka-Sasaki-2015
CLDN3	QPRT	0.00900823	Co-expression	Tanaka-Sasaki-2015
CLDN3	ATP9A	0.008780699	Co-expression	Tanaka-Sasaki-2015
CLDN3	IYD	0.0053223027	Co-expression	Tanaka-Sasaki-2015
CLDN3	ZSWIM3	0.0064873546	Co-expression	Tanaka-Sasaki-2015
CLDN3	PRR15	0.005473748	Co-expression	Tanaka-Sasaki-2015
CLDN3	PPP1R14D	0.0044150194	Co-expression	Tanaka-Sasaki-2015
UBE2L6	APOL6	0.009153142	Co-expression	Tanaka-Sasaki-2015
AGR2	PRR15	0.0066857184	Co-expression	Tanaka-Sasaki-2015
DDX27	ACOT8	0.021517597	Co-expression	Tanaka-Sasaki-2015
DDX27	TP53RK	0.020046946	Co-expression	Tanaka-Sasaki-2015
RNF43	CFTR	0.013154102	Co-expression	Tanaka-Sasaki-2015
RNF43	TINAG	0.013976421	Co-expression	Tanaka-Sasaki-2015
RNF43	TNNC2	0.009465893	Co-expression	Tanaka-Sasaki-2015
RNF43	ASCL2	0.014932377	Co-expression	Tanaka-Sasaki-2015
RNF43	RUBCNL	0.006849964	Co-expression	Tanaka-Sasaki-2015
RNF43	NR1I2	0.014938133	Co-expression	Tanaka-Sasaki-2015
RNF43	ATP9A	0.011469305	Co-expression	Tanaka-Sasaki-2015
RNF43	IYD	0.006837055	Co-expression	Tanaka-Sasaki-2015
RNF43	PRR15	0.007021662	Co-expression	Tanaka-Sasaki-2015
RNF43	ENGASE	0.0071733934	Co-expression	Tanaka-Sasaki-2015
RNF43	PPP1R14D	0.0056288214	Co-expression	Tanaka-Sasaki-2015
RNF43	CLDN3	0.007478466	Co-expression	Tanaka-Sasaki-2015
GTF2IRD1	PLAGL2	0.01952104	Co-expression	Tanaka-Sasaki-2015
ACSL6	SLC39A5	0.018313657	Co-expression	Tanaka-Sasaki-2015
ACSL6	RUBCNL	0.009411701	Co-expression	Tanaka-Sasaki-2015
ACSL6	IYD	0.011101943	Co-expression	Tanaka-Sasaki-2015
ACSL6	PPP1R14D	0.010438497	Co-expression	Tanaka-Sasaki-2015
ACSL6	RNF43	0.012437923	Co-expression	Tanaka-Sasaki-2015
FARP1	CLDN3	0.006746644	Co-expression	Tanaka-Sasaki-2015
H2AJ	CDHR1	0.023932936	Co-expression	Tanaka-Sasaki-2015
ABAT	CAB39L	0.0071946625	Co-expression	Tanaka-Sasaki-2015
ABAT	CTTNBP2	0.008830005	Co-expression	Tanaka-Sasaki-2015
DPEP1	CFTR	0.010107169	Co-expression	Tanaka-Sasaki-2015
DPEP1	TINAG	0.009908091	Co-expression	Tanaka-Sasaki-2015
DPEP1	SHROOM4	0.00900286	Co-expression	Tanaka-Sasaki-2015
DPEP1	AXIN2	0.009227323	Co-expression	Tanaka-Sasaki-2015
DPEP1	CDHR1	0.0062887687	Co-expression	Tanaka-Sasaki-2015
DPEP1	NOX1	0.009034884	Co-expression	Tanaka-Sasaki-2015
DPEP1	TNNC2	0.0059841014	Co-expression	Tanaka-Sasaki-2015
DPEP1	ASCL2	0.01020389	Co-expression	Tanaka-Sasaki-2015
DPEP1	LRRC2	0.00939541	Co-expression	Tanaka-Sasaki-2015
DPEP1	RUBCNL	0.0053191422	Co-expression	Tanaka-Sasaki-2015
DPEP1	NR1I2	0.010935685	Co-expression	Tanaka-Sasaki-2015
DPEP1	QPRT	0.007348206	Co-expression	Tanaka-Sasaki-2015
DPEP1	ATP9A	0.007951631	Co-expression	Tanaka-Sasaki-2015
DPEP1	IYD	0.0053532855	Co-expression	Tanaka-Sasaki-2015
DPEP1	ZSWIM3	0.0060259537	Co-expression	Tanaka-Sasaki-2015
DPEP1	PRR15	0.0051386277	Co-expression	Tanaka-Sasaki-2015
DPEP1	PPP1R14D	0.004436443	Co-expression	Tanaka-Sasaki-2015
DPEP1	CLDN3	0.005286024	Co-expression	Tanaka-Sasaki-2015
DPEP1	RNF43	0.0067932163	Co-expression	Tanaka-Sasaki-2015
DPEP1	ACSL6	0.0095457155	Co-expression	Tanaka-Sasaki-2015
PLA2G12B	IYD	0.009738056	Co-expression	Tanaka-Sasaki-2015
PLA2G12B	PPP1R14D	0.009265652	Co-expression	Tanaka-Sasaki-2015
PLA2G12B	CLDN3	0.008661528	Co-expression	Tanaka-Sasaki-2015
PLA2G12B	RNF43	0.012648613	Co-expression	Tanaka-Sasaki-2015
PLA2G12B	DPEP1	0.008853679	Co-expression	Tanaka-Sasaki-2015
VIL1	CFTR	0.010780293	Co-expression	Tanaka-Sasaki-2015
VIL1	TINAG	0.010436274	Co-expression	Tanaka-Sasaki-2015
VIL1	GNG4	0.007896581	Co-expression	Tanaka-Sasaki-2015
VIL1	SHROOM4	0.00944176	Co-expression	Tanaka-Sasaki-2015
VIL1	AXIN2	0.0106353685	Co-expression	Tanaka-Sasaki-2015
VIL1	NOX1	0.009672508	Co-expression	Tanaka-Sasaki-2015
VIL1	ASCL2	0.011034639	Co-expression	Tanaka-Sasaki-2015
VIL1	LRRC2	0.010597232	Co-expression	Tanaka-Sasaki-2015
VIL1	IHH	0.0105169285	Co-expression	Tanaka-Sasaki-2015
VIL1	RUBCNL	0.0050642616	Co-expression	Tanaka-Sasaki-2015
VIL1	NR1I2	0.011084056	Co-expression	Tanaka-Sasaki-2015
VIL1	QPRT	0.007312346	Co-expression	Tanaka-Sasaki-2015
VIL1	ATP9A	0.0086105885	Co-expression	Tanaka-Sasaki-2015
VIL1	IYD	0.005393062	Co-expression	Tanaka-Sasaki-2015
VIL1	ZSWIM3	0.006033849	Co-expression	Tanaka-Sasaki-2015
VIL1	PRR15	0.0050791674	Co-expression	Tanaka-Sasaki-2015
VIL1	PPP1R14D	0.0045194905	Co-expression	Tanaka-Sasaki-2015
VIL1	CLDN3	0.0051766303	Co-expression	Tanaka-Sasaki-2015
VIL1	RNF43	0.0067079994	Co-expression	Tanaka-Sasaki-2015
VIL1	DPEP1	0.00503416	Co-expression	Tanaka-Sasaki-2015
VIL1	PLA2G12B	0.009633778	Co-expression	Tanaka-Sasaki-2015
ACSL5	RUBCNL	0.008259996	Co-expression	Tanaka-Sasaki-2015
ACSL5	GPR143	0.014398817	Co-expression	Tanaka-Sasaki-2015
ACSL5	QPRT	0.012708137	Co-expression	Tanaka-Sasaki-2015
ACSL5	IYD	0.0065578	Co-expression	Tanaka-Sasaki-2015
ACSL5	PRR15	0.0067591737	Co-expression	Tanaka-Sasaki-2015
ACSL5	PPP1R14D	0.0058472236	Co-expression	Tanaka-Sasaki-2015
ACSL5	CLDN3	0.0070934948	Co-expression	Tanaka-Sasaki-2015
ACSL5	RNF43	0.00878177	Co-expression	Tanaka-Sasaki-2015
ACSL5	DPEP1	0.007003185	Co-expression	Tanaka-Sasaki-2015
ACSL5	VIL1	0.0069507873	Co-expression	Tanaka-Sasaki-2015
GPSM2	VAV3	0.013517899	Co-expression	Tanaka-Sasaki-2015
DUSP18	CXCL14	0.017605226	Co-expression	Tanaka-Sasaki-2015
TLE2	PRR15	0.009535609	Co-expression	Tanaka-Sasaki-2015
PRAP1	IYD	0.0068432223	Co-expression	Tanaka-Sasaki-2015
PRAP1	PPP1R14D	0.0068458966	Co-expression	Tanaka-Sasaki-2015
PRAP1	CLDN3	0.006599271	Co-expression	Tanaka-Sasaki-2015
PRAP1	DPEP1	0.0061641606	Co-expression	Tanaka-Sasaki-2015
PRAP1	VIL1	0.006378643	Co-expression	Tanaka-Sasaki-2015
ACE2	CFTR	0.011741856	Co-expression	Tanaka-Sasaki-2015
ACE2	TINAG	0.011048919	Co-expression	Tanaka-Sasaki-2015
ACE2	CDHR1	0.007479924	Co-expression	Tanaka-Sasaki-2015
ACE2	NOX1	0.010136208	Co-expression	Tanaka-Sasaki-2015
ACE2	LRRC2	0.010708593	Co-expression	Tanaka-Sasaki-2015
ACE2	RUBCNL	0.005795182	Co-expression	Tanaka-Sasaki-2015
ACE2	NR1I2	0.012487003	Co-expression	Tanaka-Sasaki-2015
ACE2	ATP9A	0.009101449	Co-expression	Tanaka-Sasaki-2015
ACE2	IYD	0.0060083847	Co-expression	Tanaka-Sasaki-2015
ACE2	PRR15	0.006145174	Co-expression	Tanaka-Sasaki-2015
ACE2	PPP1R14D	0.005053038	Co-expression	Tanaka-Sasaki-2015
ACE2	CLDN3	0.0059954314	Co-expression	Tanaka-Sasaki-2015
ACE2	RNF43	0.008095489	Co-expression	Tanaka-Sasaki-2015
ACE2	DPEP1	0.005977299	Co-expression	Tanaka-Sasaki-2015
ACE2	PLA2G12B	0.010101639	Co-expression	Tanaka-Sasaki-2015
ACE2	VIL1	0.005742843	Co-expression	Tanaka-Sasaki-2015
ACE2	ACSL5	0.008585005	Co-expression	Tanaka-Sasaki-2015
ACE2	PRAP1	0.008914956	Co-expression	Tanaka-Sasaki-2015
GGH	VIL1	0.0051497156	Co-expression	Tanaka-Sasaki-2015
SHROOM2	GPR143	0.026483666	Co-expression	Tanaka-Sasaki-2015
SHROOM2	VAV3	0.012034916	Co-expression	Tanaka-Sasaki-2015
SHROOM2	ABAT	0.026792213	Co-expression	Tanaka-Sasaki-2015
GNG4	CYP2B6	0.010390277	Co-expression	Stretch-Baracos-2013
GNG4	GRM8	0.009374773	Co-expression	Stretch-Baracos-2013
ZMYND8	GGT7	0.016912574	Co-expression	Stretch-Baracos-2013
CDHR1	GNG4	0.011329794	Co-expression	Stretch-Baracos-2013
NOX1	GRM8	0.014840649	Co-expression	Stretch-Baracos-2013
NOX1	GNG4	0.007609147	Co-expression	Stretch-Baracos-2013
EPDR1	FECH	0.022342442	Co-expression	Stretch-Baracos-2013
ASCL2	GNG4	0.011365591	Co-expression	Stretch-Baracos-2013
ASCL2	NOX1	0.01680653	Co-expression	Stretch-Baracos-2013
OXCT1	JAK2	0.011471682	Co-expression	Stretch-Baracos-2013
BCL11A	GNG4	0.011658658	Co-expression	Stretch-Baracos-2013
GNLY	CTSW	0.019592607	Co-expression	Stretch-Baracos-2013
MLH1	AMACR	0.015453622	Co-expression	Stretch-Baracos-2013
NR1I2	CFTR	0.008861126	Co-expression	Stretch-Baracos-2013
NR1I2	CYP2B6	0.006519583	Co-expression	Stretch-Baracos-2013
NR1I2	GRM8	0.0060391547	Co-expression	Stretch-Baracos-2013
NR1I2	GNG4	0.0036559578	Co-expression	Stretch-Baracos-2013
NR1I2	CDHR1	0.00828679	Co-expression	Stretch-Baracos-2013
NR1I2	NOX1	0.0057237353	Co-expression	Stretch-Baracos-2013
NR1I2	ASCL2	0.007853728	Co-expression	Stretch-Baracos-2013
NR1I2	BCL11A	0.0086356625	Co-expression	Stretch-Baracos-2013
GPR143	SYT7	0.015559233	Co-expression	Stretch-Baracos-2013
IYD	CFTR	0.010263713	Co-expression	Stretch-Baracos-2013
IYD	GRM8	0.0081775	Co-expression	Stretch-Baracos-2013
IYD	GNG4	0.004376258	Co-expression	Stretch-Baracos-2013
IYD	CDHR1	0.0098872855	Co-expression	Stretch-Baracos-2013
IYD	NOX1	0.006563635	Co-expression	Stretch-Baracos-2013
IYD	ASCL2	0.009758709	Co-expression	Stretch-Baracos-2013
IYD	SLC39A5	0.0069009247	Co-expression	Stretch-Baracos-2013
IYD	NR1I2	0.0033694394	Co-expression	Stretch-Baracos-2013
MCUB	RAB32	0.010597981	Co-expression	Stretch-Baracos-2013
MCUB	RNF125	0.008913433	Co-expression	Stretch-Baracos-2013
MCUB	GFI1	0.006041335	Co-expression	Stretch-Baracos-2013
GZMA	CTSW	0.015568899	Co-expression	Stretch-Baracos-2013
GZMA	GNLY	0.01200592	Co-expression	Stretch-Baracos-2013
GZMA	GFI1	0.012371008	Co-expression	Stretch-Baracos-2013
PRR15	NR1I2	0.00746305	Co-expression	Stretch-Baracos-2013
PPP1R14D	CFTR	0.016193675	Co-expression	Stretch-Baracos-2013
PPP1R14D	GNG4	0.006357075	Co-expression	Stretch-Baracos-2013
PPP1R14D	CDHR1	0.014931247	Co-expression	Stretch-Baracos-2013
PPP1R14D	ASCL2	0.014635658	Co-expression	Stretch-Baracos-2013
PPP1R14D	BCL11A	0.015639668	Co-expression	Stretch-Baracos-2013
PPP1R14D	NR1I2	0.0048146253	Co-expression	Stretch-Baracos-2013
PPP1R14D	IYD	0.006042514	Co-expression	Stretch-Baracos-2013
CLDN3	CYP2B6	0.01611834	Co-expression	Stretch-Baracos-2013
CLDN3	SLC39A5	0.015796607	Co-expression	Stretch-Baracos-2013
CLDN3	NR1I2	0.0046112137	Co-expression	Stretch-Baracos-2013
UBE2L6	GBP4	0.018672448	Co-expression	Stretch-Baracos-2013
AGR2	NR1I2	0.0056331614	Co-expression	Stretch-Baracos-2013
AGR2	IYD	0.008775998	Co-expression	Stretch-Baracos-2013
AGR2	PPP1R14D	0.009558871	Co-expression	Stretch-Baracos-2013
RNF43	GGT7	0.018386016	Co-expression	Stretch-Baracos-2013
RNF43	NR1I2	0.0048139174	Co-expression	Stretch-Baracos-2013
RNF43	AGR2	0.0138101885	Co-expression	Stretch-Baracos-2013
MOCS3	TP53RK	0.012028307	Co-expression	Stretch-Baracos-2013
GTF2IRD1	MOCS3	0.012646832	Co-expression	Stretch-Baracos-2013
ACSL6	NR1I2	0.007443049	Co-expression	Stretch-Baracos-2013
DPEP1	GNG4	0.010765018	Co-expression	Stretch-Baracos-2013
DPEP1	NOX1	0.015672943	Co-expression	Stretch-Baracos-2013
DPEP1	NR1I2	0.0074409074	Co-expression	Stretch-Baracos-2013
PLA2G12B	CCDC68	0.013775884	Co-expression	Stretch-Baracos-2013
VIL1	CFTR	0.014583231	Co-expression	Stretch-Baracos-2013
VIL1	GNG4	0.0060182605	Co-expression	Stretch-Baracos-2013
VIL1	NOX1	0.008953055	Co-expression	Stretch-Baracos-2013
VIL1	ASCL2	0.013660293	Co-expression	Stretch-Baracos-2013
VIL1	SLC39A5	0.010059672	Co-expression	Stretch-Baracos-2013
VIL1	NR1I2	0.00472183	Co-expression	Stretch-Baracos-2013
VIL1	IYD	0.00594672	Co-expression	Stretch-Baracos-2013
VIL1	PPP1R14D	0.008188246	Co-expression	Stretch-Baracos-2013
VIL1	CLDN3	0.009037698	Co-expression	Stretch-Baracos-2013
VIL1	AGR2	0.01104074	Co-expression	Stretch-Baracos-2013
GPSM2	TYMS	0.009523275	Co-expression	Stretch-Baracos-2013
PRAP1	GNG4	0.008565736	Co-expression	Stretch-Baracos-2013
PRAP1	NOX1	0.013014547	Co-expression	Stretch-Baracos-2013
PRAP1	NR1I2	0.0056762346	Co-expression	Stretch-Baracos-2013
ACE2	DDX27	0.009506144	Co-expression	Stretch-Baracos-2013
ACE2	ACSL5	0.014454046	Co-expression	Stretch-Baracos-2013
GGH	TYMS	0.010989129	Co-expression	Stretch-Baracos-2013
TCF7	FITM2	0.025320405	Co-expression	Bild-Nevins-2006 A
POU5F1B	RNLS	0.01895872	Co-expression	Bild-Nevins-2006 A
SLC35D3	CYP2B6	0.011525518	Co-expression	Bild-Nevins-2006 A
AXIN2	SLC35D3	0.0109153595	Co-expression	Bild-Nevins-2006 A
CDHR1	SLC35D3	0.012770588	Co-expression	Bild-Nevins-2006 A
NOX1	SLC35D3	0.014631692	Co-expression	Bild-Nevins-2006 A
NKD1	AXIN2	0.015369291	Co-expression	Bild-Nevins-2006 A
DDAH2	AXIN2	0.01092729	Co-expression	Bild-Nevins-2006 A
DDAH2	NKD1	0.0052744634	Co-expression	Bild-Nevins-2006 A
ASCL2	SLC35D3	0.010066248	Co-expression	Bild-Nevins-2006 A
ASCL2	CDHR1	0.013723272	Co-expression	Bild-Nevins-2006 A
ASCL2	NOX1	0.01478845	Co-expression	Bild-Nevins-2006 A
BCL11A	LMO4	0.010983373	Co-expression	Bild-Nevins-2006 A
GNLY	CD274	0.019384664	Co-expression	Bild-Nevins-2006 A
SLC39A5	CYP2B6	0.010355828	Co-expression	Bild-Nevins-2006 A
SLC39A5	SLC35D3	0.006112271	Co-expression	Bild-Nevins-2006 A
SLC39A5	CDHR1	0.009692497	Co-expression	Bild-Nevins-2006 A
SLC39A5	NOX1	0.010556158	Co-expression	Bild-Nevins-2006 A
SLC39A5	ASCL2	0.008271746	Co-expression	Bild-Nevins-2006 A
IHH	SLC35D3	0.009425014	Co-expression	Bild-Nevins-2006 A
IHH	CDHR1	0.016341498	Co-expression	Bild-Nevins-2006 A
IHH	NOX1	0.017474445	Co-expression	Bild-Nevins-2006 A
IHH	ASCL2	0.010906995	Co-expression	Bild-Nevins-2006 A
IHH	SLC39A5	0.010067376	Co-expression	Bild-Nevins-2006 A
GBP4	CD274	0.016268743	Co-expression	Bild-Nevins-2006 A
GBP4	GNLY	0.018938998	Co-expression	Bild-Nevins-2006 A
RUBCNL	CYP2B6	0.0128045585	Co-expression	Bild-Nevins-2006 A
RUBCNL	SLC35D3	0.007896603	Co-expression	Bild-Nevins-2006 A
RUBCNL	CDHR1	0.010815457	Co-expression	Bild-Nevins-2006 A
RUBCNL	NOX1	0.014011341	Co-expression	Bild-Nevins-2006 A
RUBCNL	ASCL2	0.008713861	Co-expression	Bild-Nevins-2006 A
RUBCNL	SLC39A5	0.006448718	Co-expression	Bild-Nevins-2006 A
RUBCNL	IHH	0.009725381	Co-expression	Bild-Nevins-2006 A
NR1I2	CYP2B6	0.013307733	Co-expression	Bild-Nevins-2006 A
NR1I2	SLC35D3	0.007571381	Co-expression	Bild-Nevins-2006 A
NR1I2	CDHR1	0.012203744	Co-expression	Bild-Nevins-2006 A
NR1I2	NOX1	0.015057306	Co-expression	Bild-Nevins-2006 A
NR1I2	ASCL2	0.009344317	Co-expression	Bild-Nevins-2006 A
NR1I2	SLC39A5	0.008114941	Co-expression	Bild-Nevins-2006 A
NR1I2	IHH	0.011422418	Co-expression	Bild-Nevins-2006 A
NR1I2	RUBCNL	0.008828604	Co-expression	Bild-Nevins-2006 A
GPR143	SEMA5A	0.008858147	Co-expression	Bild-Nevins-2006 A
PMEPA1	ASPHD2	0.011398314	Co-expression	Bild-Nevins-2006 A
MOGAT3	CYP2B6	0.012432826	Co-expression	Bild-Nevins-2006 A
MOGAT3	SLC35D3	0.008557655	Co-expression	Bild-Nevins-2006 A
MOGAT3	CDHR1	0.013037139	Co-expression	Bild-Nevins-2006 A
MOGAT3	NOX1	0.016728744	Co-expression	Bild-Nevins-2006 A
MOGAT3	ASCL2	0.009666639	Co-expression	Bild-Nevins-2006 A
MOGAT3	SLC39A5	0.007255356	Co-expression	Bild-Nevins-2006 A
MOGAT3	IHH	0.01158106	Co-expression	Bild-Nevins-2006 A
MOGAT3	RUBCNL	0.0087387115	Co-expression	Bild-Nevins-2006 A
MOGAT3	NR1I2	0.009931391	Co-expression	Bild-Nevins-2006 A
IYD	TINAG	0.012001759	Co-expression	Bild-Nevins-2006 A
ZSWIM3	ACOT8	0.020859987	Co-expression	Bild-Nevins-2006 A
GZMA	CD274	0.011626188	Co-expression	Bild-Nevins-2006 A
GZMA	GNLY	0.024378441	Co-expression	Bild-Nevins-2006 A
GZMA	GBP4	0.01662104	Co-expression	Bild-Nevins-2006 A
PRR15	AXIN2	0.011279147	Co-expression	Bild-Nevins-2006 A
PRR15	NKD1	0.0058428776	Co-expression	Bild-Nevins-2006 A
PRR15	DDAH2	0.0069938116	Co-expression	Bild-Nevins-2006 A
PRR15	TSPAN6	0.0081757875	Co-expression	Bild-Nevins-2006 A
SPATA25	RAB27B	0.006130444	Co-expression	Bild-Nevins-2006 A
ENGASE	SHROOM4	0.0063491054	Co-expression	Bild-Nevins-2006 A
PPP1R14D	QPRT	0.0147156445	Co-expression	Bild-Nevins-2006 A
CLDN3	QPRT	0.01071756	Co-expression	Bild-Nevins-2006 A
UBE2L6	GNLY	0.02035173	Co-expression	Bild-Nevins-2006 A
UBE2L6	MCUB	0.014363353	Co-expression	Bild-Nevins-2006 A
UBE2L6	GZMA	0.012524647	Co-expression	Bild-Nevins-2006 A
CCDC68	POU5F1B	0.012326367	Co-expression	Bild-Nevins-2006 A
CCDC68	RAB27B	0.01090543	Co-expression	Bild-Nevins-2006 A
CCDC68	TRIB2	0.0101262815	Co-expression	Bild-Nevins-2006 A
DDX27	ACOT8	0.028611287	Co-expression	Bild-Nevins-2006 A
DUSP4	AGR2	0.006550049	Co-expression	Bild-Nevins-2006 A
RNF43	SLC35D3	0.008041288	Co-expression	Bild-Nevins-2006 A
RNF43	AXIN2	0.013141083	Co-expression	Bild-Nevins-2006 A
RNF43	CDHR1	0.01010899	Co-expression	Bild-Nevins-2006 A
RNF43	NOX1	0.0101876	Co-expression	Bild-Nevins-2006 A
RNF43	DDAH2	0.005613057	Co-expression	Bild-Nevins-2006 A
RNF43	ASCL2	0.00850081	Co-expression	Bild-Nevins-2006 A
RNF43	SLC39A5	0.0056994087	Co-expression	Bild-Nevins-2006 A
RNF43	IHH	0.008671796	Co-expression	Bild-Nevins-2006 A
RNF43	RUBCNL	0.0058815298	Co-expression	Bild-Nevins-2006 A
RNF43	NR1I2	0.0070517333	Co-expression	Bild-Nevins-2006 A
RNF43	MOGAT3	0.006943768	Co-expression	Bild-Nevins-2006 A
RNF43	PRR15	0.008098855	Co-expression	Bild-Nevins-2006 A
FARP1	NKD1	0.009596207	Co-expression	Bild-Nevins-2006 A
FARP1	DDAH2	0.010876022	Co-expression	Bild-Nevins-2006 A
FARP1	PRR15	0.009654167	Co-expression	Bild-Nevins-2006 A
PPP1R14C	ULBP2	0.0066092317	Co-expression	Bild-Nevins-2006 A
DPEP1	CYP2B6	0.010441278	Co-expression	Bild-Nevins-2006 A
DPEP1	SLC35D3	0.0075659705	Co-expression	Bild-Nevins-2006 A
DPEP1	CDHR1	0.0105236005	Co-expression	Bild-Nevins-2006 A
DPEP1	NOX1	0.012173637	Co-expression	Bild-Nevins-2006 A
DPEP1	ASCL2	0.00834042	Co-expression	Bild-Nevins-2006 A
DPEP1	SLC39A5	0.0058155432	Co-expression	Bild-Nevins-2006 A
DPEP1	IHH	0.008825579	Co-expression	Bild-Nevins-2006 A
DPEP1	RUBCNL	0.007628022	Co-expression	Bild-Nevins-2006 A
DPEP1	NR1I2	0.007857935	Co-expression	Bild-Nevins-2006 A
DPEP1	MOGAT3	0.0074785813	Co-expression	Bild-Nevins-2006 A
DPEP1	RNF43	0.006256317	Co-expression	Bild-Nevins-2006 A
PLA2G12B	EPDR1	0.009525527	Co-expression	Bild-Nevins-2006 A
PLA2G12B	PPP1R14D	0.011195481	Co-expression	Bild-Nevins-2006 A
VIL1	SLC35D3	0.0072784936	Co-expression	Bild-Nevins-2006 A
VIL1	ASCL2	0.0094771	Co-expression	Bild-Nevins-2006 A
VIL1	SLC39A5	0.008282356	Co-expression	Bild-Nevins-2006 A
VIL1	RUBCNL	0.0066394107	Co-expression	Bild-Nevins-2006 A
VIL1	NR1I2	0.008419021	Co-expression	Bild-Nevins-2006 A
VIL1	QPRT	0.011060946	Co-expression	Bild-Nevins-2006 A
VIL1	MOGAT3	0.009634757	Co-expression	Bild-Nevins-2006 A
VIL1	IYD	0.0063413037	Co-expression	Bild-Nevins-2006 A
VIL1	PPP1R14D	0.008931945	Co-expression	Bild-Nevins-2006 A
VIL1	RNF43	0.008051156	Co-expression	Bild-Nevins-2006 A
VIL1	DPEP1	0.0063369395	Co-expression	Bild-Nevins-2006 A
ACSL5	PPP1R14D	0.008388804	Co-expression	Bild-Nevins-2006 A
ACSL5	CLDN3	0.006178069	Co-expression	Bild-Nevins-2006 A
STK38	SLC35D3	0.012454992	Co-expression	Bild-Nevins-2006 A
GPSM2	SLC35D3	0.008251202	Co-expression	Bild-Nevins-2006 A
GPSM2	ASCL2	0.00933779	Co-expression	Bild-Nevins-2006 A
GPSM2	RNF43	0.009960647	Co-expression	Bild-Nevins-2006 A
GPSM2	DPEP1	0.0065316474	Co-expression	Bild-Nevins-2006 A
TLE2	SEMA5A	0.007203374	Co-expression	Bild-Nevins-2006 A
TLE2	ATP9A	0.012072966	Co-expression	Bild-Nevins-2006 A
TLE2	ABAT	0.011882955	Co-expression	Bild-Nevins-2006 A
PRAP1	CYP2B6	0.0090410095	Co-expression	Bild-Nevins-2006 A
PRAP1	SLC35D3	0.0054962533	Co-expression	Bild-Nevins-2006 A
PRAP1	CDHR1	0.008430899	Co-expression	Bild-Nevins-2006 A
PRAP1	NOX1	0.0097885365	Co-expression	Bild-Nevins-2006 A
PRAP1	ASCL2	0.007030912	Co-expression	Bild-Nevins-2006 A
PRAP1	SLC39A5	0.0064879614	Co-expression	Bild-Nevins-2006 A
PRAP1	IHH	0.009711319	Co-expression	Bild-Nevins-2006 A
PRAP1	RUBCNL	0.0061542527	Co-expression	Bild-Nevins-2006 A
PRAP1	NR1I2	0.007414682	Co-expression	Bild-Nevins-2006 A
PRAP1	MOGAT3	0.0070035793	Co-expression	Bild-Nevins-2006 A
PRAP1	IYD	0.0042341007	Co-expression	Bild-Nevins-2006 A
PRAP1	RNF43	0.0054285405	Co-expression	Bild-Nevins-2006 A
PRAP1	DPEP1	0.005595717	Co-expression	Bild-Nevins-2006 A
PRAP1	VIL1	0.006270451	Co-expression	Bild-Nevins-2006 A
GGH	POFUT1	0.017783562	Co-expression	Bild-Nevins-2006 A
NAALADL2	HUNK	0.019395834	Co-expression	Low-Cheah-2017
FITM2	GNG4	0.015943203	Co-expression	Low-Cheah-2017
FITM2	KHDRBS3	0.015092777	Co-expression	Low-Cheah-2017
TCF7	HUNK	0.023035727	Co-expression	Low-Cheah-2017
POFUT1	NOL4L	0.009420289	Co-expression	Low-Cheah-2017
POFUT1	FITM2	0.007446918	Co-expression	Low-Cheah-2017
SLC35D3	CFTR	0.020993127	Co-expression	Low-Cheah-2017
SHROOM4	SPIN3	0.020184362	Co-expression	Low-Cheah-2017
EPDR1	POFUT1	0.010454679	Co-expression	Low-Cheah-2017
EPDR1	SHROOM4	0.01668292	Co-expression	Low-Cheah-2017
EPDR1	AXIN2	0.019884644	Co-expression	Low-Cheah-2017
ASPHD2	JAK2	0.025175868	Co-expression	Low-Cheah-2017
HPSE	ADGRG6	0.017091798	Co-expression	Low-Cheah-2017
HPSE	JAK2	0.017486598	Co-expression	Low-Cheah-2017
HPSE	RNF125	0.014188018	Co-expression	Low-Cheah-2017
HPSE	ASPHD2	0.018464565	Co-expression	Low-Cheah-2017
SEMA5A	CDHR1	0.01718229	Co-expression	Low-Cheah-2017
NKD1	HUNK	0.017228361	Co-expression	Low-Cheah-2017
NKD1	TCF7	0.015763689	Co-expression	Low-Cheah-2017
NKD1	AXIN2	0.01625911	Co-expression	Low-Cheah-2017
ACOT8	NOL4L	0.013789887	Co-expression	Low-Cheah-2017
ACOT8	GNG4	0.016390938	Co-expression	Low-Cheah-2017
TNNC2	GNG4	0.023916723	Co-expression	Low-Cheah-2017
