TSPAN6 avgexpression:10.996833
t1=3.993829  pval1=0.000080
t2=5.572156  pval2=0.000000
t3=0.706408  pval3=0.481134
C11orf42 avgexpression:3.805551
t1=0.248727  pval1=0.803726
t2=0.691722  pval2=0.489564
t3=0.299211  pval3=0.765233
SSR4 avgexpression:13.410504
t1=0.120612  pval1=0.904072
t2=0.530657  pval2=0.595988
t3=0.249794  pval3=0.803121
CAPS2 avgexpression:6.998379
t1=0.089112  pval1=0.929046
t2=1.062571  pval2=0.288699
t3=0.592793  pval3=0.554297
ZNF792 avgexpression:9.148002
t1=0.332375  pval1=0.739816
t2=0.967993  pval2=0.333707
t3=0.350416  pval3=0.726565
CUEDC1 avgexpression:10.962886
t1=0.457922  pval1=0.647308
t2=3.906511  pval2=0.000112
t3=2.479800  pval3=0.014358
SCRIB avgexpression:13.126929
t1=-0.973113  pval1=0.331206
t2=0.473825  pval2=0.635916
t3=1.209114  pval3=0.228702
KCTD2 avgexpression:11.030823
t1=0.917787  pval1=0.359396
t2=2.378303  pval2=0.017921
t3=0.896983  pval3=0.371301
D2HGDH avgexpression:10.022340
t1=0.439245  pval1=0.660770
t2=2.433127  pval2=0.015462
t3=1.528702  pval3=0.128644
OXTR avgexpression:6.998318
t1=-0.283524  pval1=0.776952
t2=4.488412  pval2=0.000010
t3=3.396212  pval3=0.000894
CMTR2 avgexpression:10.763381
t1=-0.966544  pval1=0.334476
t2=-3.103108  pval2=0.002069
t3=-1.346731  pval3=0.180291
OR56B4 avgexpression:1.154633
t1=-1.384933  pval1=0.167003
t2=0.859865  pval2=0.390444
t3=1.908459  pval3=0.058424
FAM83H avgexpression:13.860697
t1=-1.483262  pval1=0.138953
t2=-4.136368  pval2=0.000044
t3=-1.584044  pval3=0.115490
GPR62 avgexpression:2.972167
t1=1.387139  pval1=0.166330
t2=4.790850  pval2=0.000002
t3=2.407856  pval3=0.017378
OR56A1 avgexpression:0.847433
t1=-0.272762  pval1=0.785206
t2=0.206415  pval2=0.836585
t3=0.422330  pval3=0.673446
ZNF572 avgexpression:6.724585
t1=1.964651  pval1=0.050288
t2=7.451887  pval2=0.000000
t3=2.974895  pval3=0.003465
ST20 avgexpression:5.790140
t1=1.358071  pval1=0.175363
t2=3.998871  pval2=0.000077
t3=1.841937  pval3=0.067647
PITPNB avgexpression:12.118777
t1=-1.490283  pval1=0.137099
t2=-4.866835  pval2=0.000002
t3=-2.113921  pval3=0.036334
TCEAL8 avgexpression:10.606130
t1=1.761858  pval1=0.079014
t2=4.408004  pval2=0.000014
t3=1.580824  pval3=0.116224
OR52E4 avgexpression:0.418138
t1=0.846297  pval1=0.397996
t2=1.203347  pval2=0.229644
t3=0.186627  pval3=0.852229
LRRC57 avgexpression:10.069611
t1=0.509938  pval1=0.610434
t2=-2.724088  pval2=0.006767
t3=-2.492075  pval3=0.013893
OR52N2 avgexpression:0.709142
t1=-0.291528  pval1=0.770830
t2=1.753695  pval2=0.080346
t3=1.499033  pval3=0.136166
MRPL14 avgexpression:11.155673
t1=-2.899924  pval1=0.003981
t2=-0.965493  pval2=0.334955
t3=1.986530  pval3=0.048970
GPR137C avgexpression:6.381854
t1=2.593580  pval1=0.009919
t2=3.515265  pval2=0.000496
t3=0.320140  pval3=0.749350
C1orf105 avgexpression:2.295132
t1=-0.894202  pval1=0.371862
t2=5.335658  pval2=0.000000
t3=5.037643  pval3=0.000001
OR52N1 avgexpression:0.625092
t1=0.998236  pval1=0.318892
t2=2.573742  pval2=0.010466
t3=1.102558  pval3=0.272152
BBS12 avgexpression:7.863897
t1=-0.473192  pval1=0.636387
t2=-4.353311  pval2=0.000018
t3=-3.004354  pval3=0.003165
ZFP82 avgexpression:7.384918
t1=3.822876  pval1=0.000157
t2=5.572835  pval2=0.000000
t3=0.820696  pval3=0.413245
OR52N5 avgexpression:0.686999
t1=-0.868102  pval1=0.385966
t2=1.652998  pval2=0.099215
t3=2.075182  pval3=0.039840
LSMEM1 avgexpression:3.665164
t1=-0.510187  pval1=0.610260
t2=2.667594  pval2=0.007990
t3=2.318853  pval3=0.021883
OR56B2P avgexpression:0.682154
t1=0.297816  pval1=0.766030
t2=2.172087  pval2=0.030510
t3=1.465465  pval3=0.145085
NQO1 avgexpression:13.234433
t1=0.406705  pval1=0.684487
t2=1.097585  pval2=0.273130
t3=0.444844  pval3=0.657135
OR56B1 avgexpression:1.256650
t1=2.028208  pval1=0.043337
t2=2.487049  pval2=0.013339
t3=0.073605  pval3=0.941432
AEN avgexpression:10.938220
t1=-1.941361  pval1=0.053060
t2=-2.690366  pval2=0.007475
t3=-0.290182  pval3=0.772116
FKRP avgexpression:9.714040
t1=0.264607  pval1=0.791476
t2=6.537049  pval2=0.000000
t3=4.626820  pval3=0.000009
TRAPPC5 avgexpression:5.153397
t1=-0.218199  pval1=0.827408
t2=2.145219  pval2=0.032613
t3=1.665996  pval3=0.097999
RPH3AL avgexpression:9.572418
t1=-0.753961  pval1=0.451407
t2=0.737384  pval2=0.461376
t3=1.129438  pval3=0.260687
SLC25A42 avgexpression:8.726331
t1=3.463067  pval1=0.000604
t2=2.853082  pval2=0.004584
t3=-0.868939  pval3=0.386400
FCRL6 avgexpression:5.670249
t1=2.818425  pval1=0.005115
t2=-1.239559  pval2=0.215957
t3=-3.966404  pval3=0.000117
METTL23 avgexpression:9.520403
t1=0.075565  pval1=0.939811
t2=2.550192  pval2=0.011186
t3=1.665029  pval3=0.098192
SLC26A11 avgexpression:9.395428
t1=2.422259  pval1=0.015959
t2=4.761335  pval2=0.000003
t3=1.281518  pval3=0.202176
HIGD1A avgexpression:11.729492
t1=1.227423  pval1=0.220533
t2=-1.512194  pval2=0.131374
t3=-2.283523  pval3=0.023938
CHRM2 avgexpression:5.585470
t1=2.668082  pval1=0.008003
t2=2.246957  pval2=0.025257
t3=-0.685681  pval3=0.494073
OR52N4 avgexpression:2.326290
t1=2.635483  pval1=0.008796
t2=1.817739  pval2=0.069947
t3=-1.001473  pval3=0.318364
MAPK15 avgexpression:7.532957
t1=-1.070074  pval1=0.285363
t2=-0.582578  pval2=0.560547
t3=0.491402  pval3=0.623928
EHMT1 avgexpression:12.042950
t1=-0.985270  pval1=0.325209
t2=1.501460  pval2=0.134126
t3=2.141918  pval3=0.033969
ADIPOQ avgexpression:2.394222
t1=0.092995  pval1=0.925963
t2=1.507433  pval2=0.132589
t3=1.128518  pval3=0.261074
F2R avgexpression:12.089968
t1=2.130386  pval1=0.033875
t2=4.598465  pval2=0.000006
t3=1.400090  pval3=0.163747
ZNF707 avgexpression:9.297837
t1=-0.720362  pval1=0.471809
t2=3.468623  pval2=0.000587
t3=2.994796  pval3=0.003260
MUC16 avgexpression:6.669410
t1=1.025436  pval1=0.305904
t2=1.125375  pval2=0.261191
t3=-0.066504  pval3=0.947073
NPM1 avgexpression:14.442120
t1=-2.843341  pval1=0.004741
t2=-7.742842  pval2=0.000000
t3=-2.871570  pval3=0.004734
PJA1 avgexpression:10.071704
t1=0.669845  pval1=0.503422
t2=-0.504523  pval2=0.614207
t3=-0.780976  pval3=0.436164
DHTKD1 avgexpression:11.095971
t1=-0.609058  pval1=0.542903
t2=0.964633  pval2=0.335385
t3=1.285019  pval3=0.200954
PENK avgexpression:3.911634
t1=1.224648  pval1=0.221576
t2=1.892054  pval2=0.059297
t3=0.366372  pval3=0.714653
C4orf50 avgexpression:3.913128
t1=2.416312  pval1=0.016218
t2=1.563595  pval2=0.118804
t3=-1.009477  pval3=0.314526
H2AW avgexpression:8.445027
t1=-1.252095  pval1=0.211417
t2=-2.979657  pval2=0.003084
t3=-1.041556  pval3=0.299452
ZNF746 avgexpression:10.764237
t1=-1.547946  pval1=0.122588
t2=-1.850141  pval2=0.065124
t3=0.019339  pval3=0.984599
POLR2A avgexpression:13.706566
t1=0.337769  pval1=0.735750
t2=-3.883518  pval2=0.000123
t3=-3.227633  pval3=0.001562
TMEM132C avgexpression:4.120386
t1=1.274552  pval1=0.203359
t2=5.577414  pval2=0.000000
t3=3.167110  pval3=0.001898
SLC25A41 avgexpression:3.568837
t1=1.265995  pval1=0.206403
t2=0.105787  pval2=0.915811
t3=-0.994579  pval3=0.321694
TLCD5 avgexpression:7.039205
t1=2.017080  pval1=0.044492
t2=8.567605  pval2=0.000000
t3=4.277898  pval3=0.000035
OR5AK2 avgexpression:0.236162
t1=0.731782  pval1=0.464818
t2=1.593309  pval2=0.111981
t3=0.749642  pval3=0.454755
FRAT2 avgexpression:10.570509
t1=-0.952003  pval1=0.341788
t2=-2.259425  pval2=0.024463
t3=-0.818570  pval3=0.414453
TMEM102 avgexpression:8.433364
t1=-0.855223  pval1=0.393045
t2=-6.744653  pval2=0.000000
t3=-4.049216  pval3=0.000086
TMEM132E avgexpression:5.504076
t1=2.628049  pval1=0.008986
t2=6.250779  pval2=0.000000
t3=2.371763  pval3=0.019095
ZNF322 avgexpression:8.778260
t1=0.920637  pval1=0.357909
t2=0.097972  pval2=0.922010
t3=-0.726402  pval3=0.468832
NME9 avgexpression:5.253253
t1=1.009875  pval1=0.313290
t2=4.496100  pval2=0.000009
t3=2.372203  pval3=0.019073
SPEM1 avgexpression:0.327410
t1=-0.413413  pval1=0.679571
t2=0.733782  pval2=0.463566
t3=0.906440  pval3=0.366294
HEPHL1 avgexpression:4.920339
t1=-0.638303  pval1=0.523716
t2=5.395392  pval2=0.000000
t3=4.627978  pval3=0.000008
LRRC75A avgexpression:9.127868
t1=-0.300660  pval1=0.763862
t2=0.320820  pval2=0.748535
t3=0.478534  pval3=0.633033
OR5M8 avgexpression:0.204268
t1=-1.461583  pval1=0.144801
t2=0.947985  pval2=0.343782
t3=2.088561  pval3=0.038598
CCL13 avgexpression:5.863623
t1=0.478604  pval1=0.632535
t2=-2.318515  pval2=0.020989
t3=-2.061412  pval3=0.041155
CFAP65 avgexpression:5.331543
t1=-0.231898  pval1=0.816760
t2=0.104028  pval2=0.917206
t3=0.262653  pval3=0.793212
DDX60L avgexpression:10.971328
t1=1.539852  pval1=0.124549
t2=-0.468161  pval2=0.639957
t3=-1.385572  pval3=0.168129
SYNE4 avgexpression:6.769774
t1=1.063369  pval1=0.288387
t2=1.205815  pval2=0.228692
t3=0.001454  pval3=0.998842
OGFOD3 avgexpression:10.548147
t1=-0.171823  pval1=0.863682
t2=-1.231783  pval2=0.218845
t3=-0.665608  pval3=0.506781
WASHC1 avgexpression:8.424182
t1=1.471675  pval1=0.142056
t2=2.770010  pval2=0.005900
t3=0.813866  pval3=0.417134
UTS2R avgexpression:3.945778
t1=1.767151  pval1=0.078122
t2=1.695660  pval2=0.090827
t3=-0.233817  pval3=0.815476
AATK avgexpression:10.194398
t1=0.590315  pval1=0.555381
t2=-2.709608  pval2=0.007063
t3=-2.561644  pval3=0.011499
DDN avgexpression:4.352316
t1=-2.592916  pval1=0.009938
t2=-1.260705  pval2=0.208243
t3=1.238980  pval3=0.217472
SAGE1 avgexpression:2.224339
t1=-0.355923  pval1=0.722124
t2=3.286038  pval2=0.001117
t3=3.392395  pval3=0.000906
ZNF467 avgexpression:8.947300
t1=0.824415  pval1=0.410295
t2=3.557484  pval2=0.000425
t3=1.615300  pval3=0.108546
SOX2 avgexpression:7.563963
t1=0.430695  pval1=0.666970
t2=6.359791  pval2=0.000000
t3=3.860122  pval3=0.000174
ZNF678 avgexpression:9.400884
t1=-0.347673  pval1=0.728306
t2=1.289033  pval2=0.198226
t3=1.160582  pval3=0.247830
TMEM45A avgexpression:8.959116
t1=1.316268  pval1=0.188992
t2=0.213463  pval2=0.831088
t3=-0.915477  pval3=0.361550
RAP2B avgexpression:11.770172
t1=-0.211146  pval1=0.832903
t2=-2.439827  pval2=0.015183
t3=-1.408167  pval3=0.161347
ZBTB2 avgexpression:10.478326
t1=-1.173427  pval1=0.241466
t2=3.602309  pval2=0.000360
t3=3.924932  pval3=0.000137
RNF135 avgexpression:10.123490
t1=-0.074166  pval1=0.940923
t2=-0.348181  pval2=0.727911
t3=-0.210086  pval3=0.833913
OR6T1 avgexpression:0.470780
t1=0.331260  pval1=0.740657
t2=0.548565  pval2=0.583649
t3=0.128309  pval3=0.898093
ACBD4 avgexpression:9.304328
t1=1.914310  pval1=0.056440
t2=3.770518  pval2=0.000191
t3=1.112200  pval3=0.268000
OR8D4 avgexpression:1.034086
t1=-0.091222  pval1=0.927371
t2=2.392908  pval2=0.017235
t3=1.964460  pval3=0.051501
SGSH avgexpression:11.023414
t1=1.220118  pval1=0.223286
t2=1.146710  pval2=0.252274
t3=-0.237727  pval3=0.812448
MAB21L2 avgexpression:3.105849
t1=2.272889  pval1=0.023672
t2=2.470760  pval2=0.013952
t3=-0.110967  pval3=0.911805
FANCB avgexpression:7.166411
t1=0.027806  pval1=0.977834
t2=-0.982716  pval2=0.326417
t3=-0.731408  pval3=0.465779
EDDM3B avgexpression:0.421633
t1=-0.277752  pval1=0.781376
t2=1.120773  pval2=0.263142
t3=1.091068  pval3=0.277158
SETD2 avgexpression:12.465025
t1=0.990889  pval1=0.322461
t2=-1.015269  pval2=0.310669
t3=-1.372536  pval3=0.172139
EDDM3A avgexpression:0.802202
t1=-1.524441  pval1=0.128351
t2=1.446558  pval2=0.148903
t3=2.416249  pval3=0.016998
TMIE avgexpression:3.838392
t1=0.913895  pval1=0.361435
t2=1.464593  pval2=0.143917
t3=0.311144  pval3=0.756164
MEX3D avgexpression:11.349111
t1=-2.298092  pval1=0.022178
t2=-0.723882  pval2=0.469615
t3=1.376962  pval3=0.170770
OR52D1 avgexpression:0.263244
t1=-1.038866  pval1=0.299623
t2=0.876392  pval2=0.381410
t3=1.727285  pval3=0.086370
MRPS23 avgexpression:10.842994
t1=-1.576695  pval1=0.115818
t2=-1.287555  pval2=0.198740
t3=0.511179  pval3=0.610048
OR52H1 avgexpression:0.908594
t1=1.989637  pval1=0.047451
t2=3.896683  pval2=0.000117
t3=1.362911  pval3=0.175147
FDCSP avgexpression:6.570148
t1=3.709304  pval1=0.000244
t2=2.665313  pval2=0.008043
t3=-1.124367  pval3=0.262823
GPR135 avgexpression:6.822630
t1=2.299858  pval1=0.022076
t2=4.577378  pval2=0.000007
t3=1.421405  pval3=0.157471
SLX1B avgexpression:1.155271
t1=-0.375402  pval1=0.707602
t2=-0.090685  pval2=0.927794
t3=0.238683  pval3=0.811708
ANKRD62 avgexpression:2.349274
t1=-0.242467  pval1=0.808568
t2=1.498467  pval2=0.134901
t3=1.373786  pval3=0.171752
P2RY13 avgexpression:7.758242
t1=2.828413  pval1=0.004962
t2=0.520827  pval2=0.602812
t3=-1.966277  pval3=0.051288
TNFSF15 avgexpression:10.121542
t1=-0.128640  pval1=0.897721
t2=2.841481  pval2=0.004750
t3=2.094952  pval3=0.038016
ZFP41 avgexpression:9.609458
t1=-0.221186  pval1=0.825083
t2=2.801709  pval2=0.005362
t3=2.282133  pval3=0.024022
PHLDA2 avgexpression:11.647122
t1=-1.986068  pval1=0.047848
t2=-4.733654  pval2=0.000003
t3=-1.634666  pval3=0.104415
ATG9B avgexpression:7.293787
t1=-1.636947  pval1=0.102589
t2=-1.094944  pval2=0.274283
t3=0.512858  pval3=0.608877
GPR88 avgexpression:4.157628
t1=2.584363  pval1=0.010182
t2=4.466343  pval2=0.000011
t3=0.969982  pval3=0.333765
ZNF875 avgexpression:10.475045
t1=2.108448  pval1=0.035741
t2=5.675048  pval2=0.000000
t3=2.334027  pval3=0.021049
PLAG1 avgexpression:7.683818
t1=1.356173  pval1=0.175966
t2=6.474643  pval2=0.000000
t3=3.414495  pval3=0.000841
OR8H1 avgexpression:0.475181
t1=-0.687873  pval1=0.492013
t2=0.995134  pval2=0.320349
t3=1.285460  pval3=0.200800
OR5T1 avgexpression:0.274470
t1=-0.633299  pval1=0.526974
t2=1.914087  pval2=0.056413
t3=2.538320  pval3=0.012257
YIPF6 avgexpression:11.960779
t1=-0.572305  pval1=0.567503
t2=0.713284  pval2=0.476139
t3=1.047838  pval3=0.296558
OR5T2 avgexpression:0.249040
t1=-0.124717  pval1=0.900823
t2=0.265497  pval2=0.790781
t3=0.360351  pval3=0.719140
ZBTB20 avgexpression:10.708305
t1=3.253108  pval1=0.001259
t2=7.748441  pval2=0.000000
t3=2.933908  pval3=0.003925
OR2Z1 avgexpression:0.670653
t1=-0.268982  pval1=0.788110
t2=1.128638  pval2=0.259813
t3=1.034154  pval3=0.302886
DIPK2A avgexpression:10.761520
t1=-1.136198  pval1=0.256693
t2=-3.489038  pval2=0.000546
t3=-1.490487  pval3=0.138395
MACIR avgexpression:9.961460
t1=-1.205245  pval1=0.228967
t2=-8.894609  pval2=0.000000
t3=-6.188401  pval3=0.000000
OR8K5 avgexpression:0.266218
t1=-0.707561  pval1=0.479715
t2=0.631599  pval2=0.528055
t3=1.407695  pval3=0.161486
AMIGO1 avgexpression:8.960995
t1=1.208175  pval1=0.227840
t2=4.433222  pval2=0.000012
t3=2.042924  pval3=0.042977
OR8H3 avgexpression:0.066025
t1=-0.294279  pval1=0.768729
t2=1.166523  pval2=0.244186
t3=1.269474  pval3=0.206424
OR8H2 avgexpression:0.594030
t1=-0.604415  pval1=0.545981
t2=0.869244  pval2=0.385301
t3=1.198772  pval3=0.232686
GPR3 avgexpression:6.711217
t1=-1.495959  pval1=0.135614
t2=-2.151724  pval2=0.032093
t3=-0.394333  pval3=0.693948
TMEM252 avgexpression:4.030449
t1=1.930621  pval1=0.054381
t2=4.150849  pval2=0.000042
t3=1.565604  pval3=0.119748
ODF3L2 avgexpression:3.260477
t1=0.035969  pval1=0.971329
t2=1.873214  pval2=0.061860
t3=1.288310  pval3=0.199810
OR5AS1 avgexpression:0.810590
t1=-0.575388  pval1=0.565418
t2=-0.264814  pval2=0.791306
t3=0.301687  pval3=0.763349
ACTL9 avgexpression:0.474847
t1=-0.141604  pval1=0.887479
t2=1.356642  pval2=0.175757
t3=1.129284  pval3=0.260752
SIAH2 avgexpression:11.183546
t1=-1.633208  pval1=0.103373
t2=-1.686928  pval2=0.092496
t3=0.226346  pval3=0.821270
COPG1 avgexpression:13.904726
t1=-1.432166  pval1=0.153037
t2=-4.715460  pval2=0.000003
t3=-2.465685  pval3=0.014911
ADGRB1 avgexpression:6.089782
t1=2.088952  pval1=0.037473
t2=3.532886  pval2=0.000465
t3=0.610357  pval3=0.542637
OR6S1 avgexpression:1.078726
t1=0.646064  pval1=0.518684
t2=0.656952  pval2=0.511637
t3=-0.071403  pval3=0.943181
SLC9A9 avgexpression:8.217311
t1=4.202838  pval1=0.000034
t2=3.922433  pval2=0.000105
t3=-0.680208  pval3=0.497521
LSM10 avgexpression:10.282910
t1=0.834099  pval1=0.404825
t2=-0.922780  pval2=0.356748
t3=-1.287520  pval3=0.200084
RELL1 avgexpression:10.881211
t1=2.541685  pval1=0.011486
t2=2.104780  pval2=0.036013
t3=-0.568525  pval3=0.570609
RFX7 avgexpression:11.085345
t1=1.000623  pval1=0.317738
t2=-2.049799  pval2=0.041118
t3=-2.268323  pval3=0.024873
SLC35C1 avgexpression:11.987981
t1=-0.886048  pval1=0.376233
t2=-2.366421  pval2=0.018497
t3=-1.036108  pval3=0.301977
TIGIT avgexpression:7.940510
t1=2.473480  pval1=0.013880
t2=-2.598810  pval2=0.009745
t3=-5.266852  pval3=0.000001
RNF41 avgexpression:11.416658
t1=-1.129690  pval1=0.259422
t2=-0.672448  pval2=0.501736
t3=0.534316  pval3=0.593989
SLC2A4 avgexpression:7.322084
t1=1.202907  pval1=0.229870
t2=2.290713  pval2=0.022566
t3=0.753633  pval3=0.452363
FTMT avgexpression:0.239505
t1=-1.576393  pval1=0.115888
t2=0.111706  pval2=0.911120
t3=1.448240  pval3=0.149835
IBA57 avgexpression:9.675745
t1=-1.776009  pval1=0.076647
t2=-1.224253  pval2=0.221669
t3=0.595302  pval3=0.552624
CLDN7 avgexpression:12.673898
t1=-0.970447  pval1=0.332530
t2=-3.050716  pval2=0.002455
t3=-1.296816  pval3=0.196874
ZNF329 avgexpression:8.772589
t1=2.529647  pval1=0.011880
t2=4.138197  pval2=0.000044
t3=0.643710  pval3=0.520839
ZNF101 avgexpression:9.730207
t1=3.633780  pval1=0.000324
t2=2.392968  pval2=0.017232
t3=-1.624947  pval3=0.106472
OR4C6 avgexpression:0.948004
t1=-0.850290  pval1=0.395777
t2=0.722751  pval2=0.470309
t3=1.209339  pval3=0.228616
C5orf24 avgexpression:11.689286
t1=0.131025  pval1=0.895835
t2=-3.993738  pval2=0.000079
t3=-3.001673  pval3=0.003192
ADO avgexpression:11.034145
t1=-0.918285  pval1=0.359136
t2=-2.342292  pval2=0.019718
t3=-1.054862  pval3=0.293345
COA4 avgexpression:11.305037
t1=-1.426100  pval1=0.154779
t2=-1.116004  pval2=0.265175
t3=0.438260  pval3=0.661888
OR4P4 avgexpression:0.252493
t1=-0.208915  pval1=0.834643
t2=0.706236  pval2=0.480504
t3=0.823000  pval3=0.411938
PRKAG1 avgexpression:11.359102
t1=-1.575044  pval1=0.116199
t2=-2.355039  pval2=0.019064
t3=-0.388063  pval3=0.698571
GINS3 avgexpression:8.728933
t1=-2.220955  pval1=0.027028
t2=-7.000351  pval2=0.000000
t3=-3.167132  pval3=0.001898
OR4C15 avgexpression:0.162939
t1=-1.643619  pval1=0.101202
t2=0.470874  pval2=0.638020
t3=1.693690  pval3=0.092597
OR4A15 avgexpression:0.046763
t1=-0.182125  pval1=0.855595
t2=0.965099  pval2=0.335152
t3=0.914345  pval3=0.362142
OR4A16 avgexpression:0.089623
t1=-0.287349  pval1=0.774025
t2=1.237494  pval2=0.216722
t3=1.433899  pval3=0.153880
OR52K2 avgexpression:0.459949
t1=0.207322  pval1=0.835885
t2=0.046181  pval2=0.963192
t3=-0.156418  pval3=0.875934
NEUROG1 avgexpression:0.435411
t1=0.988166  pval1=0.323791
t2=0.777609  pval2=0.437317
t3=-0.307298  pval3=0.759083
CCDC149 avgexpression:9.529558
t1=1.864206  pval1=0.063175
t2=0.987020  pval2=0.324305
t3=-0.734985  pval3=0.463605
MRPS11 avgexpression:10.181182
t1=-0.829588  pval1=0.407368
t2=-0.409270  pval2=0.682588
t3=0.428310  pval3=0.669098
SNRPE avgexpression:11.557675
t1=-2.236922  pval1=0.025955
t2=-1.492426  pval2=0.136476
t3=0.851977  pval3=0.395714
RTKN2 avgexpression:9.285529
t1=0.450016  pval1=0.652992
t2=-3.393678  pval2=0.000767
t3=-2.466933  pval3=0.014861
PNMA8A avgexpression:6.609138
t1=1.303040  pval1=0.193464
t2=4.131106  pval2=0.000045
t3=2.020251  pval3=0.045307
CHST15 avgexpression:10.953627
t1=2.187813  pval1=0.029380
t2=3.864781  pval2=0.000132
t3=0.955974  pval3=0.340769
ADIG avgexpression:0.309665
t1=-0.028625  pval1=0.977181
t2=1.648950  pval2=0.100042
t3=1.391510  pval3=0.166326
USH1G avgexpression:2.638509
t1=-1.009667  pval1=0.313390
t2=3.442171  pval2=0.000646
t3=3.733151  pval3=0.000276
MGAT4C avgexpression:3.320816
t1=0.724941  pval1=0.468999
t2=2.897107  pval2=0.004000
t3=1.534507  pval3=0.127211
TRIM49B avgexpression:0.762628
t1=0.017721  pval1=0.985872
t2=0.858006  pval2=0.391468
t3=0.618765  pval3=0.537099
IDH2 avgexpression:13.231286
t1=-0.418931  pval1=0.675537
t2=-2.175265  pval2=0.030270
t3=-1.177002  pval3=0.241236
OR52A1 avgexpression:1.329360
t1=-0.176334  pval1=0.860139
t2=1.247166  pval2=0.213159
t3=1.074833  pval3=0.284339
OR6B2 avgexpression:0.432662
t1=-1.552948  pval1=0.121388
t2=0.393545  pval2=0.694154
t3=1.697668  pval3=0.091841
TMEM259 avgexpression:12.443425
t1=-2.218711  pval1=0.027182
t2=-2.359947  pval2=0.018818
t3=0.243759  pval3=0.807782
GET1 avgexpression:9.718840
t1=0.902251  pval1=0.367578
t2=-1.163513  pval2=0.245403
t3=-1.519575  pval3=0.130922
TNRC18 avgexpression:14.293946
t1=-0.994118  pval1=0.320889
t2=1.923912  pval2=0.055165
t3=2.037155  pval3=0.043560
FAM181B avgexpression:3.769635
t1=1.608995  pval1=0.108568
t2=6.572410  pval2=0.000000
t3=3.436439  pval3=0.000781
TMEM30B avgexpression:12.012118
t1=-0.373614  pval1=0.708930
t2=-1.509156  pval2=0.132148
t3=-0.809337  pval3=0.419725
DEXI avgexpression:7.785587
t1=0.947554  pval1=0.344046
t2=-0.879192  pval2=0.379892
t3=-1.514942  pval3=0.132091
ZNF716 avgexpression:2.081718
t1=0.855839  pval1=0.392704
t2=3.291735  pval2=0.001096
t3=1.990713  pval3=0.048502
NOP10 avgexpression:11.810410
t1=0.022875  pval1=0.981764
t2=-3.143770  pval2=0.001808
t3=-2.348297  pval3=0.020290
FAM89A avgexpression:9.035358
t1=-1.026571  pval1=0.305370
t2=2.602534  pval2=0.009642
t3=2.290916  pval3=0.023495
KCNIP1 avgexpression:4.456797
t1=2.233359  pval1=0.026191
t2=3.177051  pval2=0.001618
t3=0.429797  pval3=0.668019
TDRKH avgexpression:9.330417
t1=-1.131048  pval1=0.258851
t2=5.605974  pval2=0.000000
t3=5.551925  pval3=0.000000
ZNF708 avgexpression:8.960118
t1=3.045255  pval1=0.002511
t2=2.378628  pval2=0.017906
t3=-0.894614  pval3=0.372562
IST1 avgexpression:12.461420
t1=-0.887070  pval1=0.375683
t2=-0.941063  pval2=0.347312
t3=0.090328  pval3=0.928159
ERCC6L2 avgexpression:10.577307
t1=0.245155  pval1=0.806488
t2=-1.105372  pval2=0.269747
t3=-1.052520  pval3=0.294414
MRPL41 avgexpression:10.993265
t1=-1.122354  pval1=0.262523
t2=-3.240859  pval2=0.001304
t3=-1.326882  pval3=0.186755
ENPP7 avgexpression:3.607906
t1=0.841513  pval1=0.400666
t2=-1.016715  pval2=0.309981
t3=-1.540714  pval3=0.125693
