TSPAN6 avgexpression:6.531377
t3=3.288027  pval3=0.001233
DCAF12 avgexpression:5.782668
t2=0.093397  pval2=0.925638
t3=-1.532889  pval3=0.127218
SFMBT2 avgexpression:1.259992
t2=-5.169387  pval2=0.000000
t3=-4.353143  pval3=0.000023
ASB12 avgexpression:0.881908
t2=6.397958  pval2=0.000000
t3=4.347685  pval3=0.000024
PNMA5 avgexpression:0.226048
t2=1.655818  pval2=0.098597
t3=2.046989  pval3=0.042245
ITPRIPL1 avgexpression:1.202639
t2=-4.411841  pval2=0.000013
t3=-2.272793  pval3=0.024329
MT-ND4 avgexpression:14.118253
t2=1.924108  pval2=0.055100
t3=2.170178  pval3=0.031423
SMC5 avgexpression:4.415953
t2=-0.671092  pval2=0.502576
t3=-1.506027  pval3=0.133972
MT-ND1 avgexpression:12.679678
t2=3.484817  pval2=0.000551
t3=3.108631  pval3=0.002214
DCAF12L1 avgexpression:0.012332
t2=0.847002  pval2=0.397536
t3=0.435947  pval3=0.663445
PRMT6 avgexpression:3.976971
t2=2.890033  pval2=0.004077
t3=0.148356  pval3=0.882243
SHISA4 avgexpression:2.870942
t2=3.390716  pval2=0.000771
t3=1.214838  pval3=0.226163
CIPC avgexpression:3.922597
t2=-0.708838  pval2=0.478867
t3=-1.110148  pval3=0.268551
CAPZA2 avgexpression:5.849863
t2=2.691483  pval2=0.007433
t3=0.588028  pval3=0.557317
MT-ATP6 avgexpression:13.638569
t2=2.586897  pval2=0.010061
t3=2.406993  pval3=0.017188
TOP1 avgexpression:6.811114
t2=2.486483  pval2=0.013337
t3=0.732735  pval3=0.464760
PRC1 avgexpression:0.531976
t2=-1.897128  pval2=0.058581
t3=-0.139147  pval3=0.889504
BHLHB9 avgexpression:0.018078
t2=0.979065  pval2=0.328181
t3=0.838582  pval3=0.402917
MAP3K3 avgexpression:3.527696
t2=-0.620774  pval2=0.535127
t3=-1.209296  pval3=0.228279
L1CAM avgexpression:1.860715
t2=3.842471  pval2=0.000143
t3=1.804689  pval3=0.072947
SREBF2 avgexpression:6.592167
t2=0.647949  pval2=0.517416
t3=0.046871  pval3=0.962673
C1orf174 avgexpression:4.386662
t2=-4.071127  pval2=0.000057
t3=-2.985098  pval3=0.003266
POU3F3 avgexpression:0.191841
t2=-1.458245  pval2=0.145612
t3=0.608454  pval3=0.543723
RASGEF1A avgexpression:1.160192
t2=-2.477109  pval2=0.013686
t3=-1.764400  pval3=0.079515
SPOUT1 avgexpression:0.155069
t2=0.323990  pval2=0.746126
t3=1.264655  pval3=0.207778
RPL39 avgexpression:7.293100
t2=4.165143  pval2=0.000039
t3=2.168024  pval3=0.031590
DZIP3 avgexpression:2.700182
t2=1.300334  pval2=0.194287
t3=0.552673  pval3=0.581235
KIAA0753 avgexpression:3.318899
t2=-3.178652  pval2=0.001603
t3=-3.182041  pval3=0.001748
DCLRE1A avgexpression:3.764586
t2=-1.561955  pval2=0.119144
t3=-1.387534  pval3=0.167150
ATG9A avgexpression:4.414277
t2=1.236586  pval2=0.217017
t3=0.588431  pval3=0.557048
NOS1AP avgexpression:1.127514
t2=-1.333190  pval2=0.183281
t3=-2.621098  pval3=0.009584
CSAG1 avgexpression:0.495265
t2=0.234192  pval2=0.814964
t3=1.179162  pval3=0.240031
APRT avgexpression:7.769046
t2=2.169681  pval2=0.030660
t3=1.857335  pval3=0.065046
GPRASP1 avgexpression:1.424628
t2=3.178388  pval2=0.001604
t3=1.639192  pval3=0.103079
TBKBP1 avgexpression:2.549697
t2=2.258130  pval2=0.024513
t3=0.799394  pval3=0.425211
MAGEE1 avgexpression:1.091066
t2=5.345590  pval2=0.000000
t3=2.739565  pval3=0.006829
CCDC167 avgexpression:6.107925
t2=4.762397  pval2=0.000003
t3=3.427026  pval3=0.000770
MT-CO3 avgexpression:14.490775
t2=3.760497  pval2=0.000197
t3=2.830351  pval3=0.005228
ZFP2 avgexpression:0.964933
t2=-2.692157  pval2=0.007418
t3=-3.163648  pval3=0.001855
SOWAHA avgexpression:3.705856
t2=8.935208  pval2=0.000000
t3=5.535661  pval3=0.000000
L3MBTL3 avgexpression:2.748762
t2=1.331822  pval2=0.183730
t3=1.427104  pval3=0.155439
DMD avgexpression:1.545951
t2=6.800937  pval2=0.000000
t3=4.306919  pval3=0.000028
MFAP3L avgexpression:1.518240
t2=4.671137  pval2=0.000004
t3=2.825329  pval3=0.005306
NAGA avgexpression:5.562545
t2=-2.612520  pval2=0.009350
t3=-2.219220  pval3=0.027836
SMG5 avgexpression:6.215428
t2=5.749109  pval2=0.000000
t3=3.580682  pval3=0.000450
KIFBP avgexpression:3.431220
t2=-1.849903  pval2=0.065116
t3=-2.121145  pval3=0.035404
TGM2 avgexpression:5.856779
t2=1.248337  pval2=0.212688
t3=-0.558924  pval3=0.576971
ARMCX6 avgexpression:3.387226
t2=3.754929  pval2=0.000201
t3=0.688323  pval3=0.492216
PJA2 avgexpression:5.427925
t2=-1.597876  pval2=0.110915
t3=-2.686608  pval3=0.007957
RORB avgexpression:0.133345
t2=-2.130880  pval2=0.033751
t3=-1.792729  pval3=0.074848
SGMS1 avgexpression:3.469909
t2=-6.940722  pval2=0.000000
t3=-6.277087  pval3=0.000000
OR10R2 avgexpression:0.000381
t2=nan  pval2=nan
t3=1.043109  pval3=0.298424
OR10Z1 avgexpression:0.006247
t2=1.211915  pval2=0.226310
t3=1.182488  pval3=0.238713
ZNF525 avgexpression:2.176724
t2=2.636431  pval2=0.008727
t3=0.981610  pval3=0.327729
INF2 avgexpression:5.613400
t2=1.294535  pval2=0.196280
t3=0.786604  pval3=0.432642
IQANK1 avgexpression:4.321047
t2=1.088001  pval2=0.277295
t3=2.294533  pval3=0.023020
AL139353.1 avgexpression:0.221679
t2=6.273401  pval2=0.000000
t3=4.975175  pval3=0.000002
GP1BB avgexpression:0.000000
t2=nan  pval2=nan
t3=nan  pval3=nan
OR2T5 avgexpression:0.000856
t2=-0.947339  pval2=0.344078
t3=-0.958693  pval3=0.339116
OR2L2 avgexpression:0.011172
t2=-0.013061  pval2=0.989586
t3=-1.299659  pval3=0.195531
EFCAB2 avgexpression:1.159746
t2=1.273840  pval2=0.203511
t3=1.619745  pval3=0.107197
COX20 avgexpression:0.821083
t2=0.025050  pval2=0.980028
t3=-0.112072  pval3=0.910902
CHML avgexpression:2.997526
t2=0.738359  pval2=0.460759
t3=-0.517841  pval3=0.605263
STUM avgexpression:0.837863
t2=3.024635  pval2=0.002661
t3=1.495113  pval3=0.136795
CAPN8 avgexpression:4.531263
t2=-0.083816  pval2=0.933248
t3=0.313842  pval3=0.754037
TATDN3 avgexpression:3.034770
t2=-4.609085  pval2=0.000006
t3=-4.110123  pval3=0.000062
CR1 avgexpression:0.611231
t2=-4.822993  pval2=0.000002
t3=-3.112580  pval3=0.002186
RAET1G avgexpression:0.674472
t2=-0.264457  pval2=0.791573
t3=-0.180163  pval3=0.857245
C1orf53 avgexpression:3.791676
t2=1.124377  pval2=0.261574
t3=0.872924  pval3=0.383973
SAMD5 avgexpression:3.664462
t2=-3.391856  pval2=0.000768
t3=-3.256836  pval3=0.001368
TEDDM1 avgexpression:0.086281
t2=-1.383510  pval2=0.167334
t3=-1.511779  pval3=0.132503
GJE1 avgexpression:0.014856
t2=-0.653037  pval2=0.514134
t3=-0.289394  pval3=0.772643
ECT2L avgexpression:0.208576
t2=0.315096  pval2=0.752865
t3=0.007012  pval3=0.994414
GPR52 avgexpression:0.163283
t2=-2.234770  pval2=0.026022
t3=-1.695361  pval3=0.091893
METTL11B avgexpression:0.195662
t2=0.053039  pval2=0.957730
t3=1.155142  pval3=0.249702
FCGR3A avgexpression:4.560202
t2=-8.309678  pval2=0.000000
t3=-6.680017  pval3=0.000000
TMEM244 avgexpression:0.089406
t2=0.493416  pval2=0.622009
t3=0.773313  pval3=0.440443
OR6K3 avgexpression:0.026513
t2=0.575264  pval2=0.565459
t3=-0.751767  pval3=0.453262
CENPW avgexpression:6.192643
t2=1.126482  pval2=0.260684
t3=0.527644  pval3=0.598455
SPRN avgexpression:0.346080
t2=0.712685  pval2=0.476485
t3=0.588664  pval3=0.556892
FAM229B avgexpression:1.832066
t2=-0.541656  pval2=0.588378
t3=-0.477434  pval3=0.633685
FANK1 avgexpression:1.860579
t2=4.867696  pval2=0.000002
t3=3.573869  pval3=0.000461
LORICRIN avgexpression:0.037617
t2=-0.505393  pval2=0.613580
t3=0.003140  pval3=0.997498
PRR9 avgexpression:0.518480
t2=3.517301  pval2=0.000490
t3=3.883094  pval3=0.000149
LELP1 avgexpression:0.012006
t2=0.923144  pval2=0.356527
t3=-0.958693  pval3=0.339116
SPRR2E avgexpression:0.336498
t2=-3.057988  pval2=0.002389
t3=-0.999686  pval3=0.318926
KPRP avgexpression:0.020967
t2=-1.152503  pval2=0.249851
t3=-1.142295  pval3=0.254986
EEF1AKMT2 avgexpression:2.093933
t2=-0.714671  pval2=0.475258
t3=0.372477  pval3=0.710015
FAM24A avgexpression:0.019837
t2=0.395867  pval2=0.692429
t3=-0.289789  pval3=0.772341
DDO avgexpression:2.127826
t2=5.337773  pval2=0.000000
t3=2.642263  pval3=0.009028
PLPP4 avgexpression:1.422807
t2=-3.403796  pval2=0.000737
t3=-2.084450  pval3=0.038660
H3C14 avgexpression:0.194537
t2=-1.743771  pval2=0.082021
t3=-1.914829  pval3=0.057244
H2AC18 avgexpression:0.134699
t2=-0.054405  pval2=0.956642
t3=-0.715420  pval3=0.475360
H2BC18 avgexpression:0.843613
t2=-1.895754  pval2=0.058763
t3=-1.730960  pval3=0.085328
PNLIPRP3 avgexpression:0.044600
t2=0.799392  pval2=0.424570
t3=-1.231152  pval3=0.220018
H3C15 avgexpression:0.009304
t2=-1.159908  pval2=0.246826
t3=-1.788447  pval3=0.075539
HSD3B1 avgexpression:0.600921
t2=4.162944  pval2=0.000039
t3=2.454839  pval3=0.015133
HSD3B2 avgexpression:0.551125
t2=-0.325867  pval2=0.744707
t3=-0.965037  pval3=0.335939
RBM20 avgexpression:0.282537
t2=0.509461  pval2=0.610729
t3=0.094645  pval3=0.924712
SMIM9 avgexpression:0.040868
t2=1.353397  pval2=0.176746
t3=-0.339526  pval3=0.734646
C6orf163 avgexpression:0.626956
t2=0.813242  pval2=0.416597
t3=1.044378  pval3=0.297838
RIPPLY2 avgexpression:0.026476
t2=-0.368136  pval2=0.712980
t3=0.154600  pval3=0.877326
GDI1 avgexpression:6.086490
t2=2.146737  pval2=0.032457
t3=0.990098  pval3=0.323576
PCMTD2 avgexpression:5.038899
t2=8.021983  pval2=0.000000
t3=5.315157  pval3=0.000000
SOX18 avgexpression:3.307838
t2=1.220009  pval2=0.223230
t3=0.626286  pval3=0.531993
LIME1 avgexpression:1.707698
t2=6.345414  pval2=0.000000
t3=6.185455  pval3=0.000000
OOEP avgexpression:0.450599
t2=0.882282  pval2=0.378191
t3=0.484167  pval3=0.628909
KHDC3L avgexpression:0.008603
t2=1.769520  pval2=0.077622
t3=1.866037  pval3=0.063811
DPPA5 avgexpression:0.031392
t2=1.395358  pval2=0.163736
t3=0.643233  pval3=0.520966
C1orf146 avgexpression:0.143982
t2=0.031522  pval2=0.974870
t3=-0.710620  pval3=0.478323
SPANXN1 avgexpression:0.002968
t2=1.017314  pval2=0.309662
t3=nan  pval3=nan
SPANXA2 avgexpression:0.000324
t2=nan  pval2=nan
t3=1.043109  pval3=0.298424
CXorf66 avgexpression:0.005934
t2=0.837428  pval2=0.402887
t3=-0.837032  pval3=0.403785
C10orf62 avgexpression:0.053731
t2=3.384304  pval2=0.000789
t3=1.665774  pval3=0.097656
SAMD13 avgexpression:2.459894
t2=7.665545  pval2=0.000000
t3=6.089556  pval3=0.000000
RTL8A avgexpression:5.681331
t2=7.190070  pval2=0.000000
t3=3.141983  pval3=0.001990
CCDC160 avgexpression:0.163253
t2=-5.274599  pval2=0.000000
t3=-3.135931  pval3=0.002029
C1orf141 avgexpression:0.022122
t2=0.872624  pval2=0.383428
t3=-0.105230  pval3=0.916321
EFCAB7 avgexpression:1.815945
t2=1.396147  pval2=0.163498
t3=0.184175  pval3=0.854102
DEFB110 avgexpression:0.005687
t2=0.895075  pval2=0.371322
t3=nan  pval3=nan
GLYATL3 avgexpression:0.067493
t2=2.268831  pval2=0.023848
t3=1.416853  pval3=0.158411
LDLRAD1 avgexpression:0.419600
t2=-2.766541  pval2=0.005947
t3=0.172303  pval3=0.863410
RHOXF2B avgexpression:0.017409
t2=1.501647  pval2=0.134032
t3=1.701360  pval3=0.090759
ZYG11A avgexpression:0.105758
t2=1.046786  pval2=0.295874
t3=0.611238  pval3=0.541883
LCN8 avgexpression:0.125514
t2=1.080879  pval2=0.280447
t3=0.479569  pval3=0.632169
AL355987.1 avgexpression:0.000000
t2=nan  pval2=nan
t3=nan  pval3=nan
C1orf185 avgexpression:0.012736
t2=0.487568  pval2=0.626141
t3=0.608579  pval3=0.543641
GLT6D1 avgexpression:0.010643
t2=0.861184  pval2=0.389689
t3=1.455504  pval3=0.147430
IFIT1B avgexpression:0.053153
t2=-1.891385  pval2=0.059345
t3=-1.666278  pval3=0.097555
CT83 avgexpression:0.319819
t2=0.889516  pval2=0.374298
t3=1.277711  pval3=0.203146
LIPN avgexpression:0.123795
t2=-4.662850  pval2=0.000004
t3=-2.580451  pval3=0.010738
LIPK avgexpression:0.067795
t2=-0.147898  pval2=0.882503
t3=-0.138052  pval3=0.890368
LIPJ avgexpression:0.041790
t2=1.190050  pval2=0.234782
t3=1.182331  pval3=0.238775
TRPC5OS avgexpression:0.020070
t2=-0.174923  pval2=0.861234
t3=-0.001431  pval3=0.998860
LRIT2 avgexpression:0.787717
t2=7.500000  pval2=0.000000
t3=5.653975  pval3=0.000000
LRRC73 avgexpression:1.223914
t2=-8.514273  pval2=0.000000
t3=-5.119513  pval3=0.000001
FOXO6 avgexpression:1.343693
t2=1.396561  pval2=0.163374
t3=1.068929  pval3=0.286663
TCEAL5 avgexpression:0.282735
t2=0.512177  pval2=0.608829
t3=0.267559  pval3=0.789373
SYS1 avgexpression:4.386218
t2=7.591819  pval2=0.000000
t3=5.075308  pval3=0.000001
TCEAL6 avgexpression:0.121448
t2=0.207487  pval2=0.835742
t3=-0.963986  pval3=0.336464
INPP5B avgexpression:2.479208
t2=-1.832783  pval2=0.067630
t3=-2.072111  pval3=0.039811
RPA4 avgexpression:0.437899
t2=0.621027  pval2=0.534960
t3=0.225570  pval3=0.821815
NEU4 avgexpression:2.456461
t2=5.434580  pval2=0.000000
t3=2.781925  pval3=0.006033
MAFB avgexpression:3.700421
t2=-5.427650  pval2=0.000000
t3=-4.802709  pval3=0.000003
TRAF3IP1 avgexpression:4.093558
t2=2.702696  pval2=0.007192
t3=1.063979  pval3=0.288893
CHIC1 avgexpression:2.525337
t2=2.845587  pval2=0.004677
t3=0.498722  pval3=0.618639
GIGYF2 avgexpression:3.875298
t2=0.937610  pval2=0.349050
t3=-0.365041  pval3=0.715548
C2orf72 avgexpression:4.243872
t2=-3.609541  pval2=0.000348
t3=-2.786944  pval3=0.005945
RUFY2 avgexpression:2.396377
t2=-0.160712  pval2=0.872407
t3=-1.143344  pval3=0.254552
NHSL2 avgexpression:0.876958
t2=-1.174529  pval2=0.240931
t3=-1.540092  pval3=0.125453
GGTA1 avgexpression:1.251761
t2=-2.335523  pval2=0.020044
t3=-1.811547  pval3=0.071875
PHACTR4 avgexpression:4.547569
t2=-0.835140  pval2=0.404172
t3=-1.494364  pval3=0.136991
CLPSL1 avgexpression:0.090572
t2=0.216109  pval2=0.829020
t3=-0.288069  pval3=0.773655
ASAH2B avgexpression:1.740935
t2=-3.589412  pval2=0.000376
t3=-2.138323  pval3=0.033962
AGAP6 avgexpression:0.412498
t2=0.914950  pval2=0.360808
t3=0.537909  pval3=0.591364
TIMM23B avgexpression:1.647697
t2=-0.346370  pval2=0.729259
t3=0.868008  pval3=0.386650
ZDHHC18 avgexpression:4.267782
t2=-4.674810  pval2=0.000004
t3=-3.490393  pval3=0.000619
TMEM273 avgexpression:2.131129
t2=-3.682685  pval2=0.000265
t3=-3.788173  pval3=0.000212
CXorf65 avgexpression:0.059245
t2=-0.205193  pval2=0.837533
t3=-0.003292  pval3=0.997377
AGAP9 avgexpression:2.012573
t2=0.803258  pval2=0.422336
t3=1.235179  pval3=0.218520
NPY4R avgexpression:0.581922
t2=5.268748  pval2=0.000000
t3=3.232486  pval3=0.001482
GPRIN2 avgexpression:3.535955
t2=3.895210  pval2=0.000116
t3=2.159731  pval3=0.032237
SYT15 avgexpression:0.062166
t2=-1.788933  pval2=0.074435
t3=-1.248742  pval3=0.213528
MACO1 avgexpression:4.833348
t2=1.500724  pval2=0.134271
t3=-0.599745  pval3=0.549499
PTPN20 avgexpression:0.502621
t2=2.218646  pval2=0.027111
t3=1.871864  pval3=0.062995
ZDBF2 avgexpression:0.818815
t2=-1.875971  pval2=0.061438
t3=-2.067124  pval3=0.040284
TXNDC8 avgexpression:0.019516
t2=-0.841399  pval2=0.400662
t3=-1.562612  pval3=0.120060
AWAT1 avgexpression:0.049811
t2=-0.027275  pval2=0.978255
t3=0.126785  pval3=0.899265
DAXX avgexpression:6.007883
t2=1.801608  pval2=0.072412
t3=1.434175  pval3=0.153415
BMPR2 avgexpression:4.066300
t2=3.365061  pval2=0.000845
t3=1.190498  pval3=0.235561
TCEA3 avgexpression:5.426330
t2=-1.343799  pval2=0.179828
t3=-0.848505  pval3=0.397386
PFDN6 avgexpression:5.307925
t2=4.280527  pval2=0.000024
t3=3.310550  pval3=0.001144
RING1 avgexpression:5.869019
t2=0.911457  pval2=0.362642
t3=0.438471  pval3=0.661618
HSD17B8 avgexpression:5.439480
t2=3.273489  pval2=0.001161
t3=2.396844  pval3=0.017655
RXRB avgexpression:5.341731
t2=0.664223  pval2=0.506957
t3=-0.057718  pval3=0.954043
OXLD1 avgexpression:5.418313
t2=5.167283  pval2=0.000000
t3=3.842139  pval3=0.000174
OR13C3 avgexpression:0.001188
t2=-0.288748  pval2=0.772935
t3=-0.958693  pval3=0.339116
COL11A2 avgexpression:0.565962
t2=-0.378708  pval2=0.705120
t3=-0.076125  pval3=0.939412
HLA-DOA avgexpression:3.160373
t2=-7.007386  pval2=0.000000
t3=-4.889823  pval3=0.000002
BRD2 avgexpression:6.131579
t2=-1.789856  pval2=0.074286
t3=-1.378477  pval3=0.169922
HLA-DMA avgexpression:5.420846
t2=-8.763818  pval2=0.000000
t3=-6.464640  pval3=0.000000
COL5A2 avgexpression:5.841115
t2=-2.262806  pval2=0.024221
t3=-2.540782  pval3=0.011983
PSMB8 avgexpression:7.137727
t2=-1.958227  pval2=0.050946
t3=-1.584987  pval3=0.114884
TAP2 avgexpression:4.170633
t2=-5.642866  pval2=0.000000
t3=-4.526039  pval3=0.000011
SPIN3 avgexpression:1.743167
t2=12.857868  pval2=0.000000
t3=8.626920  pval3=0.000000
NBDY avgexpression:4.913347
t2=4.828309  pval2=0.000002
t3=1.576709  pval3=0.116778
TMEM235 avgexpression:0.022617
t2=0.620283  pval2=0.535449
t3=0.807315  pval3=0.420647
PAGE3 avgexpression:0.003449
t2=0.651011  pval2=0.515439
t3=nan  pval3=nan
HLA-DRA avgexpression:9.550487
t2=-8.106273  pval2=0.000000
t3=-6.786178  pval3=0.000000
BTNL2 avgexpression:0.037746
t2=-0.891567  pval2=0.373198
t3=-0.947004  pval3=0.345022
COL15A1 avgexpression:4.942213
t2=-2.937802  pval2=0.003510
t3=-3.260644  pval3=0.001350
TSBP1 avgexpression:0.040712
t2=-1.153709  pval2=0.249356
t3=-1.256286  pval3=0.210788
TMEM225 avgexpression:0.022058
t2=-0.324894  pval2=0.745443
t3=-0.421315  pval3=0.674074
NOTCH4 avgexpression:2.260807
t2=1.522905  pval2=0.128628
t3=0.915909  pval3=0.361051
PBX2 avgexpression:4.764645
t2=2.065623  pval2=0.039552
t3=0.847572  pval3=0.397904
AGER avgexpression:2.331387
t2=-0.124210  pval2=0.901216
t3=0.855282  pval3=0.393635
RNF5 avgexpression:7.118842
t2=4.423089  pval2=0.000013
t3=2.763500  pval3=0.006368
AGPAT1 avgexpression:4.766958
t2=1.462352  pval2=0.144484
t3=0.489559  pval3=0.625096
PJVK avgexpression:0.787268
t2=2.150214  pval2=0.032179
t3=2.552701  pval3=0.011596
PRRT1 avgexpression:1.066805
t2=-1.101114  pval2=0.271555
t3=-1.403469  pval3=0.162356
FKBPL avgexpression:3.983576
t2=0.390722  pval2=0.696225
t3=0.282980  pval3=0.777547
MRPL38 avgexpression:1.369828
t2=1.585234  pval2=0.113758
t3=2.010231  pval3=0.046036
SMIM5 avgexpression:1.089551
t2=1.359064  pval2=0.174945
t3=1.659662  pval3=0.098882
ERICH2 avgexpression:2.131735
t2=0.371316  pval2=0.710613
t3=0.554181  pval3=0.580205
SP5 avgexpression:3.623262
t2=2.557599  pval2=0.010933
t3=2.300778  pval3=0.022656
STK19 avgexpression:3.026048
t2=2.000905  pval2=0.046125
t3=1.388471  pval3=0.166865
CD300LD avgexpression:0.180287
t2=1.328357  pval2=0.184870
t3=0.638248  pval3=0.524197
BTBD17 avgexpression:0.104875
t2=-3.111638  pval2=0.002003
t3=-0.360391  pval3=0.719015
DXO avgexpression:3.908176
t2=4.642890  pval2=0.000005
t3=3.519030  pval3=0.000560
SKIV2L avgexpression:4.970542
t2=3.024847  pval2=0.002659
t3=2.300559  pval3=0.022668
NELFE avgexpression:6.444035
t2=2.644877  pval2=0.008516
t3=1.870188  pval3=0.063229
NXPE2 avgexpression:2.156149
t2=-1.169133  pval2=0.243095
t3=-1.710398  pval3=0.089072
SPANXN5 avgexpression:0.010045
t2=1.151294  pval2=0.250347
t3=1.433715  pval3=0.153546
ZBTB12 avgexpression:3.674955
t2=3.268429  pval2=0.001182
t3=1.772826  pval3=0.078103
SDHD avgexpression:6.089034
t2=-0.708132  pval2=0.479305
t3=-0.872382  pval3=0.384268
EHMT2 avgexpression:4.761535
t2=1.769625  pval2=0.077605
t3=0.979948  pval3=0.328546
XAGE1A avgexpression:0.003197
t2=-0.797081  pval2=0.425910
t3=0.965192  pval3=0.335861
LAYN avgexpression:2.430092
t2=-1.518880  pval2=0.129638
t3=-2.146925  pval3=0.033260
XAGE1B avgexpression:0.005714
t2=1.313871  pval2=0.189695
t3=1.974507  pval3=0.049993
SLC44A4 avgexpression:7.900715
t2=2.029302  pval2=0.043135
t3=0.638761  pval3=0.523864
NEU1 avgexpression:6.157652
t2=7.523537  pval2=0.000000
t3=4.240977  pval3=0.000037
HSPA1B avgexpression:6.880744
t2=-0.971232  pval2=0.332060
t3=-0.691940  pval3=0.489948
HSPA1A avgexpression:5.067215
t2=3.339145  pval2=0.000925
t3=0.971478  pval3=0.332732
HSPA1L avgexpression:1.489065
t2=5.101214  pval2=0.000001
t3=1.517951  pval3=0.130941
LSM2 avgexpression:7.136617
t2=-0.822149  pval2=0.411516
t3=-0.180750  pval3=0.856786
VARS1 avgexpression:6.330323
t2=1.777335  pval2=0.076326
t3=0.909475  pval3=0.364426
VWA7 avgexpression:2.384433
t2=2.137857  pval2=0.033176
t3=1.102553  pval3=0.271827
CARD16 avgexpression:3.751797
t2=-6.081414  pval2=0.000000
t3=-4.685006  pval3=0.000006
MBD5 avgexpression:1.406511
t2=1.484318  pval2=0.138567
t3=0.025288  pval3=0.979856
MSH5 avgexpression:1.249572
t2=2.602758  pval2=0.009616
t3=2.400773  pval3=0.017473
CSHL1 avgexpression:0.005886
t2=0.402400  pval2=0.687619
t3=-0.789200  pval3=0.431128
MPIG6B avgexpression:0.834902
t2=6.266315  pval2=0.000000
t3=5.401314  pval3=0.000000
LY6G6C avgexpression:1.775392
t2=3.812928  pval2=0.000161
t3=3.331879  pval3=0.001065
AL662899.1 avgexpression:0.001497
t2=1.467458  pval2=0.143092
t3=nan  pval3=nan
LY6G6F avgexpression:0.589099
t2=8.335510  pval2=0.000000
t3=8.308228  pval3=0.000000
ABHD16A avgexpression:1.288040
t2=0.330018  pval2=0.741571
t3=0.646247  pval3=0.519017
LY6G5C avgexpression:1.960349
t2=2.799457  pval2=0.005384
t3=1.241025  pval3=0.216358
CSNK2B avgexpression:3.798700
t2=1.426594  pval2=0.154531
t3=2.432072  pval3=0.016082
GPANK1 avgexpression:4.132306
t2=1.557470  pval2=0.120205
t3=0.954458  pval3=0.341248
C6orf47 avgexpression:5.040291
t2=2.101307  pval2=0.036283
t3=0.927489  pval3=0.355028
FAM155A avgexpression:0.492169
t2=0.084255  pval2=0.932898
t3=-0.215239  pval3=0.829847
APOM avgexpression:2.819049
t2=1.973037  pval2=0.049227
t3=0.883207  pval3=0.378409
TRIM49C avgexpression:0.002258
t2=0.586011  pval2=0.558222
t3=0.421093  pval3=0.674235
TRIM64 avgexpression:0.000000
t2=nan  pval2=nan
t3=nan  pval3=nan
BAG6 avgexpression:6.867787
t2=4.353535  pval2=0.000017
t3=2.672382  pval3=0.008287
PRRC2A avgexpression:6.691527
t2=3.085046  pval2=0.002187
t3=1.855475  pval3=0.065312
AIF1 avgexpression:4.556187
t2=-5.300250  pval2=0.000000
t3=-4.348856  pval3=0.000024
NCR3 avgexpression:0.848440
t2=-2.949809  pval2=0.003380
t3=-2.101416  pval3=0.037124
PRAMEF20 avgexpression:0.010125
t2=1.346347  pval2=0.179006
t3=1.581612  pval3=0.115653
PRAMEF17 avgexpression:0.010028
t2=0.739202  pval2=0.460248
t3=-0.047698  pval3=0.962015
PRAMEF19 avgexpression:0.007834
t2=1.010737  pval2=0.312796
t3=1.258865  pval3=0.209857
PRAMEF14 avgexpression:0.002701
t2=0.617167  pval2=0.537500
t3=-0.241541  pval3=0.809436
LST1 avgexpression:2.945200
t2=-4.601059  pval2=0.000006
