USP17L20    TAF11L9    1.0
CLCA2    CRNN    0.9775062330345372
ACER1    SERPINB13    0.9774725260191934
DEFB103B    LCE3E    0.9774420894843876
KCNMB1    SMTN    0.9773868255747074
SPRR2G    PSG3    0.9773679803657216
FLG2    HBG2    0.977330793634231
SLC16A12    ST8SIA3    0.977328107077789
CACNG3    SLC16A12    0.977312276371582
TGM1    SPINK5    0.9772554773160588
LCE3D    SPINK6    0.9771648726884729
KRTAP9-7    KRTAP1-5    0.9771595417394022
SCN3A    BSND    0.9771324215099304
TGM1    GBP6    0.9770837068237818
IZUMO4    PPP1R17    0.9770103346753272
TGM1    S100A8    0.9769992116977488
ACTRT2    PERCC1    0.9769496423656354
SYPL1    ORC5    0.9769158240947456
NEUROD4    SCG5    0.9768763748540698
LMX1A    OR2T4    0.976844949774584
SPRR2G    RPTN    0.9768445705624942
SERPINA9    SLC22A1    0.9768386347691
POU2F2    VPREB3    0.9767144224162208
CSTA    RNF225    0.9765156426841566
TGM1    ENDOU    0.9762920444583604
ANXA8L1    ANXA8    0.9762369622360813
SPINK6    LCE2A    0.976141092531268
TGM5    SLURP1    0.9760003962325448
SPRR4    BPIFC    0.9759701697854768
CEACAM8    SERPINB10    0.9759269820256936
TGM1    TMPRSS11A    0.975763962390428
LCE3E    CSH2    0.9757021970871532
LCE2D    LCE3C    0.9756439838216564
IVL    EPGN    0.9755492057064354
CSH2    VSIG8    0.9754581779409908
NEUROD4    CTRB1    0.9754545942670972
SCEL    SERPINB13    0.97542984405496
POU2F2    FCRLA    0.9754170047095452
PPL    CRNN    0.9753765669670612
VWA5B2    FEV    0.97517159609412
CPA1    NEUROD4    0.9751351393870568
NEUROD2    LRRTM3    0.9751259623106034
NEUROD4    REG3G    0.9751124231225624
AFP    ACSM2A    0.9750197782694788
TGM5    SBSN    0.9749517773742566
NEUROD4    SLC16A12    0.974948111313884
TGM3    CERS3    0.9748463918454948
SPRR2B    VSIG8    0.9747743535480692
H3Y2    H3Y1    0.9747562428904906
MAP4K1    FCRLA    0.9747144059250138
CLCA2    BNIPL    0.9746573060449808
SLURP1    S100A8    0.9743914837614632
FLG2    LCE2D    0.9743858652773404
FLNC    SYNPO2    0.9743734010652982
TPH1    OR2T4    0.9743041079053306
CELA3A    GP2    0.974282827345402
VWA5B2    LMX1A    0.9742707650519156
DEFB103A    LCE3E    0.9742611206179016
KRT13    PRSS27    0.9742331405425756
CERS3    TMPRSS11F    0.9742201042053504
TGM3    SPRR3    0.9741302622023372
CRNN    RNF225    0.9739658926496754
LIMS2    ACTA2    0.9738760551987848
CLCA2    SERPINB13    0.9738321479484308
PPP1R17    CALHM1    0.9737548499670294
SPRR4    HBG2    0.973636546370531
CSTA    SPINK5    0.9736360131901044
AVIL    CLDN8    0.9735354836385468
TGM1    PRSS27    0.973327244179148
ACLY    TTC25    0.9732898534482788
LCE3D    LCE2D    0.9732094188036918
RHCG    TMPRSS11A    0.97313493057021
COL1A1    COL1A2    0.9730800650873304
MMP8    SERPINB10    0.972991572515956
KLK13    SPRR1A    0.9729811051110188
SPRR2G    VSIG8    0.9729445294632666
DEFB103B    SPRR4    0.9727704154767548
DEFB103B    LCE3C    0.9727549007976865
TGM1    ANXA1    0.972718407282716
IZUMO4    IGLL1    0.9727145094609908
SLC28A1    S100G    0.972655375609044
PGLYRP3    NCCRP1    0.972590721801975
SLC7A2    LMX1A    0.9725767986267504
CERS3    KRT6A    0.97256049522818
CSTA    BNIPL    0.9725150992090742
CSTA    GBP6    0.9724850485135976
PGM5    SYNM    0.9723762349410134
BNIPL    TMPRSS11A    0.972354802135673
ASCL1    POU4F1    0.972287394772012
SLC7A2    HPCA    0.9721959736036218
BPIFC    SPRR2B    0.9721262137952472
KLK13    SPRR2A    0.9721071061799366
KRT13    TMPRSS11A    0.9720127486566006
LCE3D    RPTN    0.971957338789004
CRNN    SERPINB13    0.9719487738957155
LDB3    SYNM    0.9719252618172513
S100A8    PRSS27    0.971914018480019
IZUMO4    SPATA48    0.971886574934874
KRT6C    KRT6B    0.9717033002375528
ROPN1L    CAPSL    0.9715471046911928
PPP1R12B    MYOCD    0.9714005522992396
LCE3D    PSG3    0.9713664350194728
NCAN    ATP6V1G3    0.9712106448871668
TGM1    NCCRP1    0.9711887952717436
CPN2    ACSM2A    0.9711849943001803
POU4F1    KIF5C    0.9711528340362828
LCE2B    RPTN    0.9711406151572508
WFDC5    KRTDAP    0.9711376638758168
RHCG    NCCRP1    0.9710823607685816
CLCA4    MAL    0.9710630671592724
MYH8    IQCJ    0.9710392608977289
LIMS2    RBPMS2    0.9709395039049732
CTRC    AQP12B    0.970920543141316
OR56A1    NYX    0.9708459073406098
STAP1    CD19    0.970842078325158
CRYBG1    EFL1    0.9708087781536638
APOA2    ACSM2A    0.9707604509613852
S100A8    SBSN    0.9707394844347648
PSG2    LCE3C    0.97063945236828
CEACAM8    VSTM1    0.970638409502203
ENDOU    KRT13    0.9703761417172246
HTR3A    SERPINA9    0.9703683236930756
CNFN    SDR9C7    0.9703554487849474
CSTA    MUC21    0.9703474327352408
ZNF317    EFL1    0.9703016895811408
LMX1A    NEUROD2    0.9702836218617368
SLC7A13    SERPINE3    0.9701616181743428
PRR23B    PRAMEF18    0.9700149753302594
IZUMO4    GNG13    0.96998286652107
ASCL1    KIF5C    0.9699671609971244
LEXM    MUC21    0.9698907460567058
SPINK6    BPIFC    0.9697436109168404
NEUROD2    OR2T4    0.9696823666028532
TGM1    SBSN    0.969668680878647
NPBWR2    TAS1R3    0.9696188213309732
FLG2    LCE3E    0.969550336579202
MYLK    CSRP1    0.9695166439460692
ACTA2    TGFB1I1    0.9694587176642842
MYBPH    IQCJ    0.9693397755722464
CSTA    SPRR3    0.9691709295099816
LCE3D    VSIG8    0.9690273600188818
SPRR4    LCE3E    0.9690186218358524
SCEL    PGLYRP3    0.9688406725325922
ANXA1    IVL    0.9687569166326092
KRTDAP    LCE1F    0.96870083610201
KLK13    NCCRP1    0.9686006270990968
ENDOU    PPL    0.96846106564673
HRC    DGKK    0.9684409516686936
JPH2    PGM5    0.9683645299215798
ZNF750    RNF222    0.968344549869194
RHCG    GBP6    0.9683197507293998
CSH1    LCE1F    0.9683085571783216
ACTA2    JPH2    0.9682962356374032
TGM1    SCEL    0.9682008372364042
TGM7    SPRR2E    0.968181042170248
SPEG    MYH11    0.9681702808269842
CSTA    CAPNS2    0.9681672812183189
KCNMB1    JPH2    0.9680677128638342
ADGRA1    PERCC1    0.9680195197140684
IGLL1    SPATA48    0.9680101827033932
WAS    MAP4K1    0.9679778367025822
SPRR3    NCCRP1    0.9678561705798576
ENDOU    IVL    0.9678452963566936
CERS3    TMPRSS11A    0.9678412135560612
ANXA1    GBP6    0.9678195057015452
SLURP1    DYNAP    0.9678113878339716
TGM1    SERPINB13    0.9677469099909696
PGLYRP3    RNF225    0.967726426208945
P2RY8    MEF2B    0.96765050519813
SPINK6    LCE2D    0.967632986350386
SPINK7    SPRR2D    0.9675498710717408
CABP5    NLRP8    0.967432677252064
TNS1    JPH2    0.967421338844516
SORBS1    LMOD1    0.967288781443044
FCRLB    TAS1R3    0.9672860029416996
SPINK5    SBSN    0.9671778241056068
KRT78    EPGN    0.9671720369364162
SBSN    RNF225    0.9671625542814064
DSC3    RNF225    0.9671507463111768
CRNN    VSIG10L    0.9671202301217277
PKP1    SBSN    0.9671038709164506
CEACAM8    PRSS57    0.9670811688796488
KCNMB1    PGM5    0.967043758260339
CSTA    DSC3    0.9669576761214964
ANXA1    SCEL    0.9668470920955448
MEP1B    DEFB131A    0.9668153650361184
TSPY8    TSPY1    0.9667882673538888
SASH3    ARHGAP25    0.9667553716071804
SERPINB3    TMPRSS11B    0.9666993951172884
SERPINB3    BNIPL    0.9666858604064296
KRT15    GBP6    0.9666386063173812
ADCY1    INSM2    0.9666321554366
CSTA    ADH7    0.9666165052868636
LCE2C    CSH2    0.9665111990387988
TGM1    TGM3    0.9664082623192078
PDHA2    H3Y2    0.966362872564458
VWA5B2    LRRTM3    0.9663446132476968
DEFB103A    VSIG8    0.966320659875242
WFDC5    CSHL1    0.9660692873124818
STAP1    MS4A1    0.9660519799080284
PPL    TMPRSS11B    0.965986819658614
POU4F1    SCN3A    0.9659560094088906
ENDOU    CLCA2    0.9658295179927878
TGM1    A2ML1    0.965758455553658
HTR3A    AADACL2    0.9657002571972364
DEFB103B    BPIFC    0.9656970922530091
CSTA    TMPRSS11B    0.9656516748932952
BPIFC    RPTN    0.9656484819800883
CDC14C    NPBWR1    0.9656021852749032
NEUROD4    AQP12B    0.9655779403191708
SCEL    BNIPL    0.9655210167265648
APOA4    SLC28A1    0.965399751168918
FERMT2    DIXDC1    0.9653991023948038
ITIH2    FGA    0.9653744833028312
FETUB    CAPN14    0.965322996760735
MEP1B    S100G    0.9653072670185404
OTOP2    CAPN14    0.9652971807110234
VWA5B2    NEUROD2    0.965279994749861
SPINK6    RPTN    0.965271586008815
WNT8A    CABP5    0.9652269111406556
CRNN    KRT4    0.9650709185894836
TGFB1I1    TAGLN    0.9649817011829324
SORBS1    AKAP6    0.9649765675515648
KRT78    GBP6    0.9647076304171096
ABCB4    DLX1    0.9646462527392372
KRT78    TMPRSS11B    0.9646279808788056
PDHA2    OTUD6A    0.9646235716494588
TREH    MS4A10    0.9645307091338458
PKP1    GBP6    0.9644452139977
ENPP3    ENPP7    0.96442025557585
CSTA    TGM3    0.9644001709796136
GNG13    SPATA48    0.964375652519042
FCRLB    MEF2B    0.9642490178695856
FLNA    KANK2    0.9641523639824864
ENDOU    ANXA1    0.9641347202755712
SPINK5    KRT78    0.9641147894812726
ADCY1    KIF5C    0.9640086199679964
ANXA1    TMPRSS11B    0.9639527525251672
CSH2    PSG2    0.9638477402119292
SERPINB13    PAX9    0.96373164178506
DAND5    TSPY10    0.963549450344842
TGM5    RNF225    0.9634156215484446
KRT13    RNF225    0.963414707813251
ATP4A    ASB11    0.9633891400127412
TGM1    KRT78    0.9633666642077208
TPM1    KCNMB1    0.9633320909832844
SERPINB3    SPRR3    0.9633174445247616
BPI    ARG1    0.963212585127769
CLCA4    LEXM    0.9631168241238776
ADCY1    BAALC    0.9630960788946722
CLCA2    KRT13    0.9630700685233576
ACSM2B    CPB2    0.9629661526846848
DAND5    TSPY4    0.9629444533548516
TMEM191C    OPN1MW3    0.9628559341938095
MAP4K1    DOK3    0.962842716961942
DNAH9    PLRG1    0.9628412756401382
WFDC5    RPTN    0.9627721810832082
TMPRSS11A    RNF225    0.9626900473850382
NYAP2    LRRTM3    0.9626819926425694
SERPINI2    RBPJL    0.9625081575751834
RBM48    GATAD1    0.9624997475089554
SERPINB3    RNF225    0.962489724578924
KRTDAP    PSG2    0.9624266292066485
SERPINI2    SPX    0.9624249603579464
BPIFC    VSIG8    0.9622861748167808
SCN3A    NFILZ    0.9621603847667272
PDLIM3    MSRB3    0.9620960882953384
ASB2    DNAJB5    0.9620752416679388
ARG1    MS4A3    0.9620697029917592
RAET1E    A2ML1    0.9620606627179032
DEFB103B    RPTN    0.9620415604377276
SPINK6    LCE3E    0.9620333909423968
NPBWR2    HTR3A    0.96203004190423
SLURP1    MAL    0.9620119727733576
CFHR2    SLC38A4    0.9619652845416728
SLURP1    SPINK5    0.9619531947005192
ANXA1    PRSS27    0.961899077237612
TAGLN    DACT3    0.9618703139596452
CSRP1    SMTN    0.9618301141014348
BVES    CFL2    0.9617122480874328
HPCA    SLC18A2    0.9616655784686065
CPA1    SERPINI2    0.9616357417998088
CFHR5    ALB    0.9615744357174704
SPINK5    NCCRP1    0.9615650237032772
SERPINI2    SYCN    0.9615412537852158
ASB2    MYH11    0.9615185245269988
ARG1    ELANE    0.9614895631077316
CSTB    PRSS27    0.9614878688882622
SCEL    GBP6    0.9614484696985832
SPRR2D    KRT6C    0.9613607760536518
PGLYRP3    PAX9    0.961338077104202
MYLK    SMTN    0.9612210322174104
LYPD3    PRSS27    0.9612152440057306
ABCB4    GDNF    0.9611991325219044
LCN1    P2RY8    0.961117725143864
AQP10    S100G    0.96110490929395
GAGE12E    H3Y2    0.9610987181050472
TGM1    MUC21    0.9608854485179964
QRSL1    ZNF317    0.9608385966008356
S100A8    CSTB    0.9608008963741018
ASB2    DES    0.9607939626187132
AFP    F13B    0.960778352021756
ROPN1L    CFAP77    0.9606885429503562
SERPIND1    VTN    0.9606859774881256
KRTAP19-5    GAGE2A    0.9606819738169334
PKP1    PAX9    0.9606632741424528
TGM3    KRT78    0.9605409282044084
PRB2    PRB1    0.960532537445425
AFP    CFHR5    0.9605245483432512
LCE2A    PSG2    0.960496943435099
PKP1    SPRR3    0.9604846302634166
NPAP1    SPATA31D1    0.9604801301733482
TMPRSS11B    NCCRP1    0.9602050179208262
WFDC5    LCE3E    0.959923759319432
ENDOU    SPRR3    0.9598733776900972
PPP1R17    P2RY8    0.9597726994415468
SERPINI2    ERP27    0.9595046404786928
SLURP1    IVL    0.959457082654583
SLC5A4    ENPP7    0.959447562989994
WFDC5    LCE2A    0.9594302314542142
MYOCD    SYNPO2    0.9594282566588684
TGM1    KRT4    0.9594275604893236
ENDOU    TGM3    0.959290708524346
CPXM2    ITGA7    0.9591033590457289
NPBWR2    MEF2B    0.9590903602492185
PDZD4    ARHGEF25    0.9590719039137148
PKP1    ENDOU    0.9588705731090024
CRNN    SPRR3    0.9588380947315608
CSRP1    FBXL22    0.9588275544679128
PRDM14    PRAMEF19    0.9588016199728168
CPB2    SNTG1    0.9587492989482012
DACT3    ARHGEF25    0.9587296939639036
USP29    CRH    0.958713215671546
GIMAP6    GIMAP8    0.958645327290272
LIMS2    JPH2    0.9585901653072024
S100A8    CYSRT1    0.9585774011136772
TEX11    PNLIPRP1    0.9584833184059808
IZUMO4    TAS1R3    0.9584628137559892
CSTA    RNF222    0.9583438825264572
TGM3    VSIG10L    0.9583252648896738
WFDC5    SPINK6    0.9582952087795712
TEX11    CTRB2    0.9582855444280408
GH2    CSH1    0.9582355065206052
SCN3A    INSM2    0.9581926826557172
NEUROD4    ST8SIA3    0.9581781768340698
TMPRSS11E    TGM3    0.9581538195176934
PGLYRP1    BPI    0.9581050511337196
FEV    TMEM196    0.9580296035708314
ACTA2    MSRB3    0.9580253921172684
TGM5    RHCG    0.9579762023511196
TMPRSS11A    MUC21    0.9579584222829396
FAM9C    AADACL4    0.95783079592674
RBP2    ZG16    0.9576678694529784
EFL1    GIMD1    0.957654184245685
TMPRSS7    TSPY10    0.9576260693418316
LCE3D    LCE2C    0.9575724002407962
SORBS1    MSRB3    0.9574179255473896
PAPPA2    VWA5B2    0.9573949093112024
HHATL    ATP2B3    0.9573785918748788
SLC38A4    AHSG    0.9573373883056772
ACSM2B    F13B    0.9572025391872968
SERPINB3    IVL    0.957183515592595
DNAJB5    CFL2    0.9570179196200714
MYL9    DACT3    0.9569014457715672
FLG2    SPRR2E    0.9567727193107224
FEV    LRRTM3    0.9567501118454784
BVES    DIXDC1    0.9566442658454116
TEX11    AQP12A    0.9566152969394216
KCNMA1    FLNA    0.9566120072128926
GH2    KRTDAP    0.9565698519240396
DENND2C    GBP6    0.9563320292668132
SERPINB3    CERS3    0.9563028494258176
SSX4    SSX4B    0.9562893681726016
DNAJB5    FLNA    0.9562541229653072
TGM5    GBP6    0.9562384173738976
S100A8    KLK13    0.9561429948789596
GJB6    SPRR1A    0.9559892760137646
MYO1G    DOK3    0.955857048682039
FILIP1    MYOCD    0.9558010800795752
PPL    CLCA2    0.9557875994849864
NKX2-2    SLC18A2    0.9557844213614454
CLCA4    SERPINB3    0.9557415275181286
CACNA1A    INSM2    0.9556819878735388
TMPRSS11B    CAPN14    0.9556807581972422
SPINK5    SPRR3    0.9556724844410855
ASB2    MYOCD    0.9556427448570746
CSTA    SERPINB13    0.9555873007476972
CST4    TGM4    0.9555239391041536
SERPINI2    CELA3A    0.9554846966713076
RNF150    MRGPRF    0.9554403102575808
IGLL1    MEF2B    0.955345599202834
ICAM2    PRR29    0.9552754698316924
NCCRP1    ADH7    0.955256003306326
FHL1    HSPB8    0.9552301425479348
FERMT2    PALLD    0.9552295690470765
LCE2D    LCE1F    0.9551546030259668
MPO    CTSG    0.9550674219291304
CTSG    DEFA4    0.9549302236317148
AVIL    RTN4RL2    0.9549176762208372
FLG2    PSG2    0.9548635034848276
SERPINB3    ADH7    0.954791887750327
LYPD3    KRT78    0.9547777422536669
SLURP1    CYSRT1    0.9547448425412596
IZUMO4    IQCJ    0.9546854224205238
OR2Z1    PRR23B    0.9546148642632136
CATSPERD    ARGFX    0.954546196693028
AQP10    SLC28A1    0.9545337183263202
DLL3    SCN3A    0.9544743400307366
NEXN    CFL2    0.9544181277629948
GBP6    SBSN    0.9544073679532942
FLNC    DES    0.9543857113224852
SPRR4    PSG2    0.9543696994739262
FOXN1    PGLYRP3    0.9543432832781013
SERPINI2    CTRC    0.9543354744182788
SPRR3    SERPINB13    0.9540701033600264
PTPRC    IKZF1    0.9540370226994408
CFHR5    CFHR1    0.9539961048401407
IZUMO4    OPRL1    0.953904381729923
PPP1R12B    MYH11    0.9538675715267332
PPP1R17    RGS8    0.9537399628730552
RNF222    RNF225    0.9537006403427016
LPP    DIXDC1    0.953578165710028
RASAL3    ARHGAP30    0.9533682276380592
NDST4    POU4F1    0.9533606631802948
DEFB103A    LCE2C    0.9532862840609322
IL10    LHFPL1    0.9532759919697296
CPA2    PRSS2    0.9532675169465442
SBSN    CAPNS2    0.9532393931052224
SI    MEP1B    0.9531709221877388
SRRM4    INSM2    0.9531016908437948
MAP4K1    POU2AF1    0.9530826457385873
CRNN    ACER1    0.9530088317950876
CSTA    CSTB    0.9528911760025972
TGFB1I1    JPH2    0.9528075159701832
FMR1NB    TSPY9P    0.952806439239398
ENDOU    TMPRSS11A    0.9527763623592116
SLC2A4    SMTN    0.9527545893921856
LDB3    LMOD1    0.9527344121833572
CAP2    DNAJB5    0.9526506068942138
RBPJL    PRSS2    0.952567604314758
CLCA4    NCCRP1    0.9525253886612556
PPL    SERPINB13    0.9524802697887522
RHCG    KRT4    0.9524390965606788
CRNN    IVL    0.9524175693991092
AQP12A    PRSS2    0.9523954938128756
IVL    CALML3    0.9521841269180537
PKP1    PRSS27    0.9519333199169534
TNFRSF13C    CXCR5    0.9517475802498382
TACR2    ASB2    0.9516290126554736
TNS1    MYH11    0.9515184067846204
DSG3    GBP6    0.9513475186693962
IL36RN    KRT6C    0.9512328822446546
PRR23B    PRAMEF19    0.9511642163374976
KCNK16    GPR119    0.9511252578086032
TGFB1I1    CSRP1    0.9509784664687048
BAALC    INSM2    0.9508052874691332
SPRR2B    PSG2    0.950684669999112
DSC3    DENND2C    0.950589042288148
TNS1    ITGA7    0.9505075490581824
TMPRSS11A    CAPNS2    0.9504977380208052
MEP1B    FABP2    0.950427708616903
TREH    AQP10    0.9504035545960886
SPATA48    TAS1R3    0.9503024649249396
PGM5    SLC2A4    0.9499878001957276
EPGN    RNF225    0.949917319358898
LMOD1    RNF150    0.9498828967876218
CSTA    EPGN    0.9496906992126072
MYLK    CALD1    0.9496706128022826
CSTB    S100A9    0.9495646928878536
CTRB1    CELA3B    0.9495590649174648
ANXA1    CERS3    0.949537825915538
RGS8    SPATA48    0.9495375825779644
CSRP1    DACT3    0.9494555286715152
KCNMB1    PPP1R14A    0.9494405186877232
PPP1R12B    ITGA7    0.949331192433971
ASB2    DACT3    0.9492519378846338
CABP5    OR7G2    0.9492510175240176
PLA2G1B    CELA3B    0.9491763836801758
MYLK    TACR2    0.948536218197911
IL1RN    TMPRSS11A    0.9483255253087806
IL36A    CRCT1    0.948229766746858
HTR3A    SLC22A1    0.9478037540306392
RPTN    LCE1F    0.947656297874098
EPGN    MUC21    0.9475883569609048
A2ML1    USH1G    0.9475618371171496
SLC7A2    FEV    0.9474681813853384
ITGA7    DES    0.9473631862014212
PDLIM3    KANK2    0.9473523426911304
APOA4    CA7    0.9473040907785528
TGM5    ADH7    0.947263086881676
SNX31    ADH7    0.9472408158533262
TPM1    RBPMS2    0.9472052102818364
TGM3    GJB2    0.94716994450587
SLC5A4    G6PC    0.9471028992359772
SSH3    ANKRD13D    0.9469683677745327
IL36RN    SPRR2B    0.9469023802749368
CLCA4    KRT78    0.9468585238497134
FILIP1    SVIL    0.946745584447948
DLL3    NFILZ    0.9466410976895702
ZNF750    ADH7    0.9465750222145922
OPRL1    SLC22A1    0.9465537931029998
GH2    BPIFC    0.946479507817955
PRDM14    PRAMEF18    0.946344498708333
PKP1    DSG3    0.9463243684374884
NYAP2    OR2T4    0.9462861883556184
HSPB7    TPM2    0.9462014853552068
ZNF226    ZNF225    0.946111162356038
LEXM    EPGN    0.9460381737690924
SPINK5    MAL    0.9459666537192728
LEXM    SBSN    0.9459278927234164
DEFB104B    MUC21    0.94573775716959
SPINK5    CERS3    0.9456680352076324
SERPINB3    CSTB    0.9456593976010575
FOXN1    SERPINB13    0.9454405377046518
BVES    MYH11    0.9453980889525913
TAGLN    FLNA    0.9451994092244412
FCRLB    VEGFD    0.945087287165851
MEP1B    OTOP3    0.945052180035777
TACR2    KCNMB1    0.9449920310259567
IL36RN    FLG2    0.9447863034899052
FAM167A    NEUROD2    0.9444262884076692
PPP1R12B    PALLD    0.9443148147648291
CABP5    OR3A3    0.9442923172499836
CAP2    BVES    0.9441662903062312
TRIM60    VCX2    0.9440377750578473
